"userid","userlocation","statusid","statustime","tweet"
"837394611106557953","Utah, USA","848631063131734016","2017-04-02 20:19:46","@NRekcuz @ABC @CNN WHY ARE YOU,  A RUSSIAN BOT,  TALKING SHIT ABOUT TRUMP?"
"91699405","Grantsville, Utah","848628563620241408","2017-04-02 20:09:50","@apictureofa @mitchellvii @realDonaldTrump Donated to Ben and later Trump. Ben was first choice."
"828341052268437505","Salt Lake City, UT","848628496771330048","2017-04-02 20:09:35","@ChrisCuomo That is the concern. Trump will be long gone but his supporters mentality will survive his presidency."
"1138290042","Sandy, Utah","848625404189458432","2017-04-02 19:57:17","@realDonaldTrump Yes, ""Love and strength"" of kicking millions of Americans off of healthcare, thus, killing many of them."
"830952052779945984","Monroe Utah ","848624095893766145","2017-04-02 19:52:05","@washingtonpost I love having a whitehouse loaded with success. Now if the democrats let the man lead, we can all be more prosperous."
"448125652","Utah","848623934958325760","2017-04-02 19:51:27","@JohnLegere The Donald is joining your #SlowCookerSunday."
"775350028315398145","Washington State,utah,OHIO","848623623795490816","2017-04-02 19:50:13","@DJTJohnMiller @TruthTalkerUSA @POTUS @chucktodd Watch him choke on his cup of coffee...pathetic set up operation."
"805529577388994566","South Jordan Utah","848621784542830592","2017-04-02 19:42:54","@LouDobbs @POTUS He should ignore the polls and just lead. Or follow. Or get the heck out of the way. I prefer lead."
"27703958","Salt Lake City, Utah","848621407076528134","2017-04-02 19:41:24","@paw51068 @Biggy_D_1967 @williamlegate @realDonaldTrump @NBCNews Sad little bot.... there was no scandal. Try to keep up!!"
"436477661","Mascoutah, IL","848620996802117632","2017-04-02 19:39:46","@xendarus @bwetzelnyc @DeanNHRARacing @PaulMBrandt @shossontwits @realDonaldTrump But landmass does???"
"509427205","Utah","848620068074160128","2017-04-02 19:36:05","@katpurnicous @realDonaldTrump Hillary is under investigation"
"58042713","Salt Lake City, UT","848619502485090305","2017-04-02 19:33:50","@VP @POTUS cue the scene from the office where senator Lipton inserts minorities into his photos"
"810540683052216320","Utah, USA","848615567128907776","2017-04-02 19:18:12","@Nicistarful @williamlegate It is by the conditions of the last 20 years that I am behooved to Stand with Trump. This I do for our people."
"199489171","UTAH","848612643396960256","2017-04-02 19:06:35","@CLK54321 @mitchellvii @BarackObama Trump University is part of his actions.. lmao.. Just ignore all the bad"
"470337538","park city , utah","848607815262285824","2017-04-02 18:47:24","@Impeach_D_Trump :Traded his hobby being president for some serious golf."
"837414468053192705","Utah, USA","848606562121678848","2017-04-02 18:42:25","@realDonaldTrump Luv u dad"
"17164741","Cottonwood Heights, Utah","848604794503680000","2017-04-02 18:35:23","@SenDonnelly Americans will not support #SCOTUS rulings with a justice from #federalistpapers #heritagefoundation #Trump! #gorsuch"
"470337538","park city , utah","848604427283873792","2017-04-02 18:33:56","@Impeach_D_Trump :h ha ha... Good one!"
"1233021828","Salt Lake City, UT","848603713463656449","2017-04-02 18:31:06","@road2larissa @ThaRealJet_ @OfficialSPGB @realDonaldTrump Isle of Man"
"372922605","Salt Lake City, UT","848602728175517696","2017-04-02 18:27:11","BYU TV is subtweeting POTUS right now with their special on refugees. #LDSConf"
"16900079","utah","848600712799858688","2017-04-02 18:19:10","@OuterBoroRoyal This sorry ass attempt to shift the blame to Obama over Trump is so transparent"
"15443145","Provo Utah","848599922702131200","2017-04-02 18:16:02","@realDonaldTrump the Retard party? Not sure what ""R"" stands for anymore."
"1233021828","Salt Lake City, UT","848598435544440832","2017-04-02 18:10:07","@road2larissa @ThaRealJet_ @OfficialSPGB @realDonaldTrump I must have missed the memo."
"160426800","Utah","848597927291310080","2017-04-02 18:08:06","@thehill I wonder if Mulvaney feels okay asking a single mom to pay for security while he and Trump play golf at one of Trumps courses."
"3350989983","Florida / California / Utah","848594855651663872","2017-04-02 17:55:54","Ivanka 2 trvl to Grmny to do (somebodies) biz w Merkel. When do offenses, illegalities &amp; #ethics violations catch up w/illegitimate @POTUS?"
"825539951357947904","Utah, USA","848593656164626433","2017-04-02 17:51:08","@realDonaldTrump @POTUS oh to be a fly on your wall, I would leak all!!"
"843879457991544833","Salt Lake City, UT","848593326211084288","2017-04-02 17:49:49","@realDonaldTrump You mean the Russian party"
"3401300267","Floridian Seattleite in Utah","848593298096766976","2017-04-02 17:49:43","#PresUchtdorf offers an alternative both to liberal, Trump-based doomsday talk and Trump-like islama/xenophobia: Christ-like love #ldsconf"
"1689946224","utah","848593202202333184","2017-04-02 17:49:20","@realDonaldTrump amen to that"
"84142161","Salt Lake City","848592646251585536","2017-04-02 17:47:07","@pettbryan @dGod23 @RealDonad_Trump He would never join a choir. He only would do solos"
"42159178","Salt Lake City, UT","848590383265087488","2017-04-02 17:38:08","@dtosborn11 @realDonaldTrump My mind went there too. :)"
"810540683052216320","Utah, USA","848589112374198272","2017-04-02 17:33:05","@Nicistarful @williamlegate @realDonaldTrump As a human being nothing to dislike about Sanders, you gotta love the man but his politics suck"
"27703958","Salt Lake City, Utah","848587632389095424","2017-04-02 17:27:12","@peplamb @realDonaldTrump But by all means,  keep quoting scriptures!!!"
"810540683052216320","Utah, USA","848587388985016320","2017-04-02 17:26:14","@Nicistarful @williamlegate @realDonaldTrump Bernie Sanders reminds me of him."
"33598176","Salt Lake City, UT","848586684421754880","2017-04-02 17:23:26","If Barack Obama had done half the nasty crap Donald Trump has, the right would have had an armed march on Washington by now."
"224327335","Utah, USA","848586008409001985","2017-04-02 17:20:45","@scottew Reminds me of Trump polls. 

Yes, I agree with Trump""

""No, I hate America"""
"2472891265","Utah","848585516433907713","2017-04-02 17:18:47","Kept waiting for the entire federal government to yell #aprilfools, and then #Trump resign. #aprilfoolsday #aprilfoolsday2017"
"27703958","Salt Lake City, Utah","848584747999797248","2017-04-02 17:15:44","@mburt32 @Kympocalypse @dsoap22 @BigDuhie1955 @Mike_P_Williams @realDonaldTrump Please try to stay on topic...."
"810540683052216320","Utah, USA","848584308654620672","2017-04-02 17:13:59","@Nicistarful @williamlegate @realDonaldTrump how does this make him any less honest? Than anyone else?"
"810540683052216320","Utah, USA","848583830801862656","2017-04-02 17:12:05","@Nicistarful @williamlegate When @realDonaldTrump said to lie to rself he put bluntly what therapists and motivate spkrs tell their clients"
"4855248617","Utah, USA Lewiston Utah 84320","848581941620228098","2017-04-02 17:04:35","@realDonaldTrump @nytimes Way Cute Donna."
"825539951357947904","Utah, USA","848580955329753091","2017-04-02 17:00:40","@1SquirrelRabbit @FoxNews @TraceAdkins @POTUS @WattersWorld every other word is a lie"
"825539951357947904","Utah, USA","848580754187616256","2017-04-02 16:59:52","@1SquirrelRabbit @FoxNews @TraceAdkins @POTUS @WattersWorld yum he has no transpearcy, until he releases his taxes and Flynn talks"
"27703958","Salt Lake City, Utah","848578825336348673","2017-04-02 16:52:12","@astrodude78363 @MollyJongFast @yashar @realDonaldTrump What? Have you been sleeping????"
"2200627134","Utah, USA","848578144588058624","2017-04-02 16:49:30","@colonelcrystal1 @realDonaldTrump Meanwhile our dishonest President is trending genius."
"199489171","UTAH","848574943457443840","2017-04-02 16:36:46","@CLK54321 @mitchellvii @BarackObama So you left out a pic of Trump... hmmm I wonder why"
"199489171","UTAH","848574768659841024","2017-04-02 16:36:05","@4evertrumper @mitchellvii @BarackObama And Trump was elected by racist and bigots"
"27703958","Salt Lake City, Utah","848572332461498368","2017-04-02 16:26:24","@Tdub234 @realTomBurke @kearns_connie @BrandonTXNeely @slizthashow @realDonaldTrump @NBCNews Hurts everyone else."
"526606993","Southern Utah","848569673926836224","2017-04-02 16:15:50","@SheriffClarke God performed another miracle preparing and presenting @POTUS to the American electorate. And we were READY for them  both!"
"1013986122","utah","848568908256755716","2017-04-02 16:12:48","Admitting to Fraud and repaying victims $25 million makes you Our Dishonest President. @realDonaldTrump #TheResistance"
"2457207632","Utah ","848567047587938304","2017-04-02 16:05:24","@blindsuperman @realDonaldTrump @MormonTabChoir Omg I was laughing so hard at that!"
"828341052268437505","Salt Lake City, UT","848564205359833088","2017-04-02 15:54:06","@realDonaldTrump Happy INTERNATIONAL FACT CHECKING DAY Mr pathological mytomaniac president!"
"742074525211201536","Utah, USA","848563626617196545","2017-04-02 15:51:48","@realDonaldTrump Shut up! You, Mr Trump, are NO president!!!!!!!!!"
"8542682","Utah ","848562595363606528","2017-04-02 15:47:42","@realDonaldTrump Someone seems to be really scared!"
"828341052268437505","Salt Lake City, UT","848561380638695426","2017-04-02 15:42:53","@oreillyfactor Of course you had to be an old degenerate Nazi to support Trump. We hope you rotten in jail!"
"807327242217029632","Salt Lake City, UT","848558912739524609","2017-04-02 15:33:04","@uwork4utah @realDonaldTrump @jasoninthehouse Good enough."
"841729648719347712","Utah 3rd Congressional Dist","848558755914461188","2017-04-02 15:32:27","@skiingforever1 @realDonaldTrump @jasoninthehouse We support an ""all of the above"" investigation strategy."
"825539951357947904","Utah, USA","848558621122326530","2017-04-02 15:31:55","@FoxNews @realDonaldTrump Eow your a joke! You are no president, you are ruining this county one tweet at a time! Just stop already!"
"825539951357947904","Utah, USA","848557665101983744","2017-04-02 15:28:07","@DamnRebel97 @THEFXR1 @doreenb8 @realDonaldTrump All his money an ties are dirty!!"
"105007589","West Valley, Utah","848556022541070338","2017-04-02 15:21:35","Obviously the true crime in Watergate was Deep throat. Ffs @POTUS we are not that stupid! GET OUT of our HOUSE! #AMJOY"
"2885066351","Utah, USA","848555264831651840","2017-04-02 15:18:35","@KellyO @realDonaldTrump As is your snipe, petulant tweet. The man deserves a break."
"17583410","Salt Lake City","848554614542655490","2017-04-02 15:16:00","@realDonaldTrump Get over it..."
"27703958","Salt Lake City, Utah","848554506002604032","2017-04-02 15:15:34","@Tdub234 @realTomBurke @kearns_connie @BrandonTXNeely @slizthashow @realDonaldTrump @NBCNews *doing"
"17583410","Salt Lake City","848554372782997504","2017-04-02 15:15:02","@realDonaldTrump Maybe someone wiretapped your golf bag....:)"
"402396167","Utah, USA","848553637345247233","2017-04-02 15:12:07","@realDonaldTrump #AMJoy Crazy....
crazy for tweeting in the AM"
"17583410","Salt Lake City","848553588255145985","2017-04-02 15:11:55","@realDonaldTrump are, and have been, going on (for about nine years) and will continue (for at least another four years) yada yada yada"
"20488551","Utah, USA","848552827123245057","2017-04-02 15:08:53","@BayesRagem he already holds a higher office. 

But, he would be pretty good POTUS. :)"
"744268278684540928","Salt Lake City, UT","848552278654976000","2017-04-02 15:06:43","@realDonaldTrump they things you have said about muslims,Mexicans and women has been mean spirited. @SNLUpdate is simply making us laugh."
"481787394","Utah. The home of the Utes.","848552026409758720","2017-04-02 15:05:43","Dear Conservative (Nationalist) Christians, your support of the anti-Christian policies and corruption of this @POTUS makes you complicit."
"27703958","Salt Lake City, Utah","848552016704151554","2017-04-02 15:05:40","@Tdub234 @kearns_connie @BrandonTXNeely @slizthashow @realDonaldTrump @NBCNews This will be the biggest scandal in the white house ever."
"2459067156","Salt Lake City, UT","848944756369440768","2017-04-03 17:06:17","@Homeoffree61 @Impeach_D_Trump @chaplinlives No, not much of a pianist. I mostly just use it for flipping off Trump brand associations."
"54714073","Utah, USA","848941480638939137","2017-04-03 16:53:16","@realDonaldTrump sometimes I have to check of this is the parody account when I read these"
"1138290042","Sandy, Utah","848939731605901312","2017-04-03 16:46:19","@realDonaldTrump Donald,
Jesus Christ, grow the fuck up. You are President. You won."
"114846726","SLC Utah","848938551584595968","2017-04-03 16:41:37","@realDonaldTrump Are you giving the America Only speech over meatloaf?"
"18533192","Salt Lake City, Utah","848938041490063364","2017-04-03 16:39:36","@realDonaldTrump @FoxNews @FBI Show us the proof or shut the fuck up. #lies"
"788905850219868160","Salt Lake City, UT","848937676313055232","2017-04-03 16:38:09","Here it is. My first tweet. I wonder what @realDonaldTrump first tweet was...."
"3110328523","Salt Lake City, UT","848937651457540096","2017-04-03 16:38:03","azaelia banks, kendrick and donald glover should do an album. just crush everyone."
"17965039","Salt Lake City, Ut.","848936939369771009","2017-04-03 16:35:13","@realDonaldTrump @HillaryClinton had ""answers"" because she knew what she was doing,  you ignorant shit-gibbon. #sad #fakepresident"
"305877707","Salt Lake City, UT","848936194989633536","2017-04-03 16:32:16","@DJTJohnMiller @RubberBlon @POTUS NOT BED, but BE! Sorry."
"17217540","Salt Lake City, UT","848935726993489920","2017-04-03 16:30:24","@jshowgren Oh, but Trump already has a choir. We heard from them yesterday."
"15711961","Salt Lake City","848933202156597248","2017-04-03 16:20:22","Trump on TV with El-Sisi . WTF is he blathering about? Building up military infrastructure to unimaginable levels..."
"985027711","Utah","848932654963507200","2017-04-03 16:18:12","@Impeach_D_Trump This way Jared can say he has ""been to war"""
"108348252","Utah","848930796501049345","2017-04-03 16:10:48","@Saraphi56001708 @realDonaldTrump Good call."
"1924053648","Salt Lake City, Utah","848929890157998082","2017-04-03 16:07:12","@VP @ShopFloorNAM @POTUS Because they will not have to pay a living wage, or protect the environment. Remember Brownsville?"
"1924053648","Salt Lake City, Utah","848929108817989632","2017-04-03 16:04:06","@realDonaldTrump @WhiteHouse Best thing you have done yet."
"1392604188","Salt Lake City, Utah","848929034633224192","2017-04-03 16:03:48","@realDonaldTrump That matters now? Birtherism, wire tapping, etc. You are nuts dude! Nice try at distraction though."
"1392604188","Salt Lake City, Utah","848928448928038912","2017-04-03 16:01:29","@realDonaldTrump We may never know, but we do know you are a traitor to this country and in the pocket of Russia &amp; Vlad."
"823288547738341376","Utah, USA","848927613250875392","2017-04-03 15:58:09","@makemebelieve1 @JayWoodVegas @realDonaldTrump Great idea !!"
"311291800","UTAH, #SwaveNation","848926782707212289","2017-04-03 15:54:51","Donald Trump must really have a tiny dick."
"2435095796","utah","848926541316669440","2017-04-03 15:53:54","@realDonaldTrump How about apologizing to Ryan for throwing him under the bus for your failed Healthcare Fiasco."
"2435095796","utah","848926324538228736","2017-04-03 15:53:02","@realDonaldTrump How about apologizing for your Russian connections and throwing everyone else under the bus as if you have clean hands"
"2435095796","utah","848925960007106560","2017-04-03 15:51:35","@realDonaldTrump How about apologizing for not showing your taxes. What are you hiding there."
"847965972455673857","Utah, United States of Trump","848925354467233792","2017-04-03 15:49:11","@karangoel @realDonaldTrump Yes!!!!!!!!! I think this is a compliment to Noble Presciedente but I am not sure!!!!!!"
"2435095796","utah","848925181049315328","2017-04-03 15:48:30","@realDonaldTrump How about apologizing for making America the laughing stock of the world!"
"33417351","Utah","848923280950009856","2017-04-03 15:40:57","@WhiteHouse @POTUS What could go wrong? Heh heh... Hmm... Oh shit."
"2435095796","utah","848922624218365952","2017-04-03 15:38:20","@realDonaldTrump How about you apologize for all your GOLF trips and costing tax payers MILLIONS!"
"200739256","Wasatch front, Utah","848921305965449216","2017-04-03 15:33:06","@realDonaldTrump She and the source should have to face legal action... right?!"
"14841162","Salt Lake CIty ","848920890461048832","2017-04-03 15:31:27","@KFIJustin. Ivanka is at the White House to explain to dad. As a retired health care professional I see learning &amp; personality issues."
"975146611","Salt Lake City, Utah","848920454286909440","2017-04-03 15:29:43","""Hey, hey, Donald J - how much money did you make today?""  A better chant By Michael Vinson and patterned after the Vietnam LBJ chant)."
"825597590716551168","Utah, USA","848914966400958464","2017-04-03 15:07:54","""Who knew trade could be so complicated,"" said Mr. Trump speaking once again into his mirror, adding ""Mirror, Mirror on the wall.. @impeach"
"3127371434","Salt Lake City, UT","848913483903057923","2017-04-03 15:02:01","@realDonaldTrump Mister President, with all due respect, please just shut the fuck up already."
"47995092","Utah","848910458291503104","2017-04-03 14:49:59","@realDonaldTrump Go golfing again you hypocrite!!!!"
"392423020","Salt Lake City, UT","848908204540952576","2017-04-03 14:41:02","and trump is ignorant on how to govern"
"25742412","Salt Lake City, UT","848905006954590208","2017-04-03 14:28:20","Trump is on the golf course again. Where did all those republicans go who said Obama was playing too much golf?! Oh right..that was Trump."
"612205277","Salt Lake City, UT","848904583501893632","2017-04-03 14:26:39","@AriMelber Perhaps your next panel could be a group of Trump voters who admit they made a HUGE mistake voting for Trump?"
"153665596","Utah","848904492879814657","2017-04-03 14:26:17","Road to corruption leads (again) back to @BarackObama via #SusanRice who requested unmasking. Buck stops w former POTUS though. Always."
"342883329","Erda, Utah","848901523027275776","2017-04-03 14:14:29","@realDonaldTrump @ChristiChat Put them in Jail!!! DRAIN THE SWAMP!!!!!!!  @POTUS"
"831962611251941376"," Grantsville Utah","848901233175810048","2017-04-03 14:13:20","@realDonaldTrump For a man who says he never loses you sure do play the victim well , quit whining ,  and govern like a man"
"342883329","Erda, Utah","848900994251476992","2017-04-03 14:12:23","@realDonaldTrump DRAIN THE SWAMP!!!!! @POTUS"
"305877707","Salt Lake City, UT","848900249414287364","2017-04-03 14:09:25","@WhiteHouse @ChristiChat @POTUS @FLOTUS Thank God we have a president who honors America!"
"238026739","Taylorsville, Utah","848899818646786048","2017-04-03 14:07:43","@realDonaldTrump @FoxNews @FBI Now if you can find a legitimate news outlet to report. #Fakenews Sad."
"576725824","Salt Lake City, UT","848898665901023232","2017-04-03 14:03:08","@realDonaldTrump REALLY?!  YOU ARE THE FUCKING PRESIDENT OF THE UNITED STATES!!  #sad"
"23378636","Salt Lake City, Utah","848898281673342976","2017-04-03 14:01:36","@harmonyis1 @USARedOrchestra @MdlfMockingjay Mike Pence is the POTUS just like the RNC planned all along.."
"350647224","Utah, USA","848897646580215809","2017-04-03 13:59:05","@SarahPalinUSA nope we want Joe Kennedy. He will stomp all over Trump"
"847965972455673857","Utah, United States of Trump","848897354979844096","2017-04-03 13:57:55","@joncoopertweets Yes!!!!  We absolutely need an OFFICIAL TRUMP/PENCE DICKTIONARY OF GAY WORDS to make sure I avoid using any!!!!"
"26673789","Centerville, Utah","848896156146860032","2017-04-03 13:53:10","@Amy_Siskind @realDonaldTrump Like the apartments he destroyed years ago?"
"847965972455673857","Utah, United States of Trump","848894403452297216","2017-04-03 13:46:12","@newsmatt @realDonaldTrump Yes!!!!!! Especially if in quotation marks, ""many people are saying"" means our Noble Presciedent is right!!!!!!"
"834293880526819328","Utah, USA","848894266864566276","2017-04-03 13:45:39","So it was @AmbassadorRice who unmasked @realDonaldTrump Administration officials.  #susanrice #traitor"
"736583467677278208","Salt Lake City, UT","848892910263091201","2017-04-03 13:40:16","@realDonaldTrump @FoxNews @FBI ""multiple sources"" Who? You, Nunnes and your staff?"
"278234634","Salt Lake City, Ut","848891984274046976","2017-04-03 13:36:35","@realDonaldTrump Mr. President, what was the calculation in your brain that said this tweet was in your interest?"
"736583467677278208","Salt Lake City, UT","848891890996961280","2017-04-03 13:36:13","@realDonaldTrump Is Hillary President?"
"2463680846","Springville, Utah, USA","848891310115241984","2017-04-03 13:33:54","@realDonaldTrump @FoxNews @FBI Prison or you are just flapping your gums"
"18235949","Utah, USA","848890277364236288","2017-04-03 13:29:48","@CNNPolitics Trump is just a bombastic, incompetent gust of wind incapable of taking accountability for his actions"
"828341052268437505","Salt Lake City, UT","848889318995148802","2017-04-03 13:25:59","@ChrisCuomo Kellyanne and Bannon are working on how to present this somehow blaming Obama. Trump is busy watching his pee video."
"18235949","Utah, USA","848889232340865024","2017-04-03 13:25:39","@davidaxelrod The cover of New Yorker mag shows how Trump has his eye on the ball"
"533370212","Utah","848889144260440064","2017-04-03 13:25:18","@CBMorvant @paul_noyes1 @midcentguy @tbonier @realDonaldTrump not mad
...It makes me wanna throw up in my pants though...."
"18235949","Utah, USA","848888914010099713","2017-04-03 13:24:23","@realDonaldTrump @foxandfriends The real story? You and your team colluded with Russians to improve your election chances...lock up the team"
"775760857691099136","Salt Lake City, UT","848888843671552001","2017-04-03 13:24:06","@realDonaldTrump You really are juvenile. Sad very sad."
"817462070450929664","Utah, USA","848888253562343424","2017-04-03 13:21:45","@realDonaldTrump For a teetotaler, you sure sound like a drunk"
"847965972455673857","Utah, United States of Trump","848887542854406144","2017-04-03 13:18:56","@realDonaldTrump Yes!!!! Can you believe the nerve????
Wait, wrong answer. I meant:
No!!!!  Can you believe the nerve????"
"1155817188","Utah ","848886943073140737","2017-04-03 13:16:33","@realDonaldTrump Did you ever apologize to anyone,  ever,  for anything? Just asking!"
"8542682","Utah ","848885719057682433","2017-04-03 13:11:41","@realDonaldTrump @FoxNews @FBI You are pathetic! An embarrassment to this Country!"
"305877707","Salt Lake City, UT","848884942121586688","2017-04-03 13:08:36","DOING WHA HE PROMISED! Thank you!! Apr. 3, 2017 4:12 AM ET
Bit by bit, Trump methodically undoing Obama policies

By DARLENE SUPERVILLE, AP"
"108348252","Utah","848883625412001793","2017-04-03 13:03:22","@Opinionista2016 @foxnewspolitics @dcexaminer Trump is a businessman first, cost saving and automated systems are his thing. Good luck."
"807311199595397120","Beautiful Utah","848880873516806144","2017-04-03 12:52:26","@realDonaldTrump  WOW,REALLY?!?  Just saying."
"740577573990604802","Salt Lake City, UT","848877905299951617","2017-04-03 12:40:38","@realDonaldTrump Is Hillary Clinton president? If so, we will leave you alone and start investigating her."
"8542682","Utah ","848877381892710400","2017-04-03 12:38:33","@realDonaldTrump @foxandfriends LOL! How much do you pay them, to be your friend?"
"8542682","Utah ","848877161360400384","2017-04-03 12:37:41","@realDonaldTrump YOU ARE THE PRESIDENT NOT HER! STFU!"
"160426800","Utah","848876806409117696","2017-04-03 12:36:16","@TIME Only if Trump voluntarily sends Kushner and Jr and Eric to fight on the front lines though."
"801881940001456133","Utah, USA","848876790072221696","2017-04-03 12:36:12","@realDonaldTrump Have you ever appleagized for ANYTHING in your entire life? Just asking."
"3101980190","Coastal Utah, USA","848871053518487553","2017-04-03 12:13:25","@realDonaldTrump @foxandfriends Not going to work Don. Nothing short of  full investigation going to satisfy American people abt #Russia"
"3101980190","Coastal Utah, USA","848869639564259328","2017-04-03 12:07:47","@realDonaldTrump You won. The election is over. Focus on presidency. Btw have you apologized for your perpetual lies? #TrumpLies"
"23699006","Salt Lake City","848868305804836865","2017-04-03 12:02:29",".@realDonaldTrump @FoxNews sorry, but you lost me as soon as you combined ""Fox"" and ""News"" those two things do NOT belong together!"
"725111657446305792","Utah, USA","848863111339622402","2017-04-03 11:41:51","@realDonaldTrump @foxandfriends Distractions will not work we are watching you we know who and what you are and what you have done"
"14085661","Salt Lake City, Utah","848859553181515776","2017-04-03 11:27:43","@realDonaldTrump Did you ever apologize to Billy Bush for derailing his career? #SplashDamage"
"192341200","utah","848859089324998656","2017-04-03 11:25:52","@Cyphxr_VI @jules_su @realDonaldTrump Ummmm yes he did..."
"18423959","Provo, Utah","848858207678115840","2017-04-03 11:22:22","@realDonaldTrump Can we PLEASE move on from the debate?! We have so much work to do. Homeless vets, Monsanto, health care, etc."
"2275494277","Utah, USA","848857852022226944","2017-04-03 11:20:57","@billmaryy @cmclymer @realDonaldTrump Nah, that is too much to ask, they need to earn their paycheck."
"331870185","Utah, USA","849688244170240016","2017-04-05 18:20:38","""i am a reasonable moderate! and i voted for trump"" - every delusional right wing conservative ever"
"25026045","Salt Lake City, UT","849685968885915649","2017-04-05 18:11:36","Is anyone surprised that Trump would support an alleged sexual assailant?"
"2853748789","Salt Lake City, UT","849685593881681920","2017-04-05 18:10:06","Trump Defunds UN Population Fund Tied to Forced Abortions"
"21290769","Salt Lake City","849677357585637376","2017-04-05 17:37:22","Trump says ""believe me"", I say gimme a reason to believe you first, you lying dickwad! #msnbc #cnn #trumpthegump"
"3024677816","Salt Lake City, Utah","849676331562315776","2017-04-05 17:33:18","POTUS: ""The world is a mess... I inherited a mess!"""
"1955102905","UTAH","849676233843417089","2017-04-05 17:32:55","@realDonaldTrump is The Orange King and Mar a Lago is Carcosa"
"1233021828","Salt Lake City, UT","849676169985249280","2017-04-05 17:32:39","@BrandonLBradfor @POTUS @WhiteHouse @KingAbdullahII Lol do you actually think you are smarter than  him?"
"804694168408686592","Utah","849675079277346817","2017-04-05 17:28:19","All Trump can do is blame Obama. Get ur big money &amp; ur dynasty show us how much u love America."
"15180311","Utah","849674725282512897","2017-04-05 17:26:55","Spent the morning in private sessions with client listening to presentations on Trump administration. Some very mixed feelings as a result"
"504967417","Salt Lake City, UT","849674391642230784","2017-04-05 17:25:35","@MaggieVanWinkle @realDonaldTrump @NatlParkService @ZionNPS alas, 140 characters sometimes forces one into poor grammar lol"
