"userid","userlocation","statusid","statustime","tweet"
"824089253005131776","New York, NY","856941380802932737","2017-04-25 18:42:01","@m_kellyldavis @chelseahandler @realDonaldTrump That sounds like a personal problem to me."
"194195411","New Jersey/New York City","856941378433155072","2017-04-25 18:42:00","Remember when Dems LARPed themselves into believing Trump said the made up word ""bigly"" &amp; not the common English expression ""big league"""
"83513954","new york city","856941378198228992","2017-04-25 18:42:00","But @PressSec #trump takes credit for so much that was before Jan 20th. Like jobs. So why not #flynn? #spicerbriefing"
"786754118291451904","New Jersey/NYC","856941307385786368","2017-04-25 18:41:43","@ProgressOutlook You have no argument. EC was setup for a reason, look it up. Trump won by the rules. Try and spin it all you want."
"824089253005131776","New York, NY","856941232458801152","2017-04-25 18:41:25","@m_kellyldavis @chelseahandler @realDonaldTrump What does age have to do with capability?"
"774357233068937216","New York, NY","856941094248095744","2017-04-25 18:40:52","@CNN Son @realDonaldTrump , you should have done some ""extreme vetting"" on that Flynn guy. Looks bad, really bad. Did Bannon mess this up?"
"110353297","new york","856941046080688132","2017-04-25 18:40:41","@Acosta Jim, do me a favor, put a ""YOU TRIED!"" sticker (preferably with a cat giving a thumbs up) on this &amp; fax it back to the White House."
"4635492640","New York ","856941016246611968","2017-04-25 18:40:34","@WIRED Uber sounds like Trump. B.S. and the banks will come"
"70484442","new york, ny","856941002942238720","2017-04-25 18:40:30","Trump proves new laws needed 2 criminalize lies in elect campaign on grounds violates contract, require tax disclose &amp; undergo psych eval"
"114539134","New York, USA","856940942443655168","2017-04-25 18:40:16","Few thought Trump could ever be President. What if we soon find out at least half of our government works for Russia?"
"308851637","New York","856940922776547329","2017-04-25 18:40:11","@Darcman @Burger_Buzz @realDonaldTrump Remember when he paraded the women @billclinton had consensual relations w &amp; that @GOP considered bad"
"3414559738","New York, USA","856940754073268224","2017-04-25 18:39:31","2 reasons for Wilbur Ross Canadian Lumber Trade War:
1. Real estate inflation helps Jared, Donald &amp; Ivanka buildings.
2. Flynn cover-up"
"2905444113","Bx, Bk NYC","856940702055452672","2017-04-25 18:39:19","@CNNPolitics They should call this ""Daily Trump WH Lies""."
"74367054","New York, New York ","856940673232195588","2017-04-25 18:39:12","#Flynn Real crime, besides #Obama spying on #Trump of course, is the 33k pages of American history destroyed by #HillaryClinton !!  #MAGA"
"296848450","BK, NYC","856940639967207425","2017-04-25 18:39:04","@JordanUhl IOW, Spicer is mini-Trump."
"299505155","New York City","856940586867331072","2017-04-25 18:38:51","Something I constantly think about with no resolution: Would Ted Cruz have been worse than Trump?"
"1876703346","New York,NY","856940534983794688","2017-04-25 18:38:39","Trump family using public office &amp; service to Nation as their own infomercials to profit in their 
Businesses"
"180808097","New York","856940311091621888","2017-04-25 18:37:46","""Trump Caves On Border Wall""
Although many of us were hoping for the reverse."
"308851637","New York","856940286488043521","2017-04-25 18:37:40","@Darcman @Burger_Buzz @realDonaldTrump I saw that one 2. Repulsive &amp; perverted on so many levels. Guess @GOP culture is to accept as normal!"
"801255481146753024","New York, NY","856940272516771840","2017-04-25 18:37:36","@realDonaldTrump That you plagiarized off their website."
"774357233068937216","New York, NY","856940251360763904","2017-04-25 18:37:31","@ABC Son @realDonaldTrump , you should have done some ""extreme vetting"" on that Flynn guy. Looks bad, really bad. Did Bannon mess this up?"
"2905444113","Bx, Bk NYC","856940098843181056","2017-04-25 18:36:55","@LawyerRogelio Looks like he just backed out of that one. Targeting Canada to foot up part of that bill. Donald Con is unreal"
"48941466","Newark and NYC","856940082644889602","2017-04-25 18:36:51","@arissaoh MH is interesting. HAS been hard on trump at points and clearly knows him very well. very interesting on recent fresh air podcast"
"186527847","NYC","856939994119852033","2017-04-25 18:36:30","@VP @POTUS He promised to do nothing?"
"292877316","New York, USA","856939941342916608","2017-04-25 18:36:17","@nytimes @realDonaldTrump Turn off Hannity &amp; watch Shoah  documentary #ClaudeLanzmann"
"21590449","New York, NY","856939904508538880","2017-04-25 18:36:09","Pres. Trump coming to NYC on May 4th to give a speech on @ussintrepid"
"2261233258","SCHENECTADY,NY","856939856055939072","2017-04-25 18:35:57","@laurienappo @NYGovCuomo Lies. Omg stop with the trump troll rhederic!"
"152102546","westchester, new york","856939853262585856","2017-04-25 18:35:56","WHEN TRUMP INVITED THE UN INTO THE WHITEHOUSE HE SHUDDA SCOLDED THEM ON SAUDI ARABIAS APPOINTMENT"
"2453237408","New York, USA","856939847726006272","2017-04-25 18:35:55","@VP @POTUS Liar. Stripping ACA, rights of LGBT, women, middle-class, seniors, and a complete narcissistic bigot just like you."
"15819763","New York, USA","856939843749908483","2017-04-25 18:35:54","Spicer announces President Trump will meet with Aus PM Malcolm Turnbull in May. This will be their first meeting since *that* phone call."
"19570075","New York, NY","856939814444302341","2017-04-25 18:35:47","Trump coming to the Intrepid in NYC on May 4th  cc @GridlockSam"
"67424644","Texas New Yorker","856939785419579392","2017-04-25 18:35:40","#Spicer: POTUS signing EO to review agricultural hurdles"
"822977395112181761","Central New York","856939776066367488","2017-04-25 18:35:38","@realDonaldTrump @IvankaTrump No qualifications whatsoever to be a spokesperson for the US, other than being daddies little girl"
"847594059782926336","New York, USA","856939696965988352","2017-04-25 18:35:19","@BlissTabitha @weaselzippers were is the outrage  resist were are those dum asses    Trump right UN no longer needed no credibility"
"262692606","New York, NY ","856939695346995205","2017-04-25 18:35:19","Dear #NewYork: #Trump is coming on May 4th. Should we gather...?"
"178803109","Upper West Side, NYC","856939576035823620","2017-04-25 18:34:50","@tashanicolel @BibleReloaded On other matters, I wish Trudeau would talk some sense into Trump regarding marijuana legalization. *sigh*"
"299802277","New York","856939562677022721","2017-04-25 18:34:47","Trump will speak aboard the USS Intrepid in NYC on May 4, Spicer says"
"35221521","NYC!","856939529629990913","2017-04-25 18:34:39","Assange/Snowden vs Clinton/Obama is merely a #binary #SHMC dynamic. #ReadMyTweets #Tribeca2017 @lenadunham Ivanka Trump #tribecafilmfestival"
"1129905950","Northern New York","856939497178705930","2017-04-25 18:34:31","@washingtonpost TRUMP made business difficult for American farmers when HE scrapped the TPP. We lost out on billions in agriculture exports."
"25209501","New York, NY","856939430032134145","2017-04-25 18:34:15","Is @realDonaldTrump still president?  I think at this point, if we ignore him long enough...he may go away."
"459716207","Nassau County,NY","856939422318821377","2017-04-25 18:34:14","@ErinBurnett Will Trump sells his properties since prices will increase due to 20 % tarrif on Lumder ?"
"822977395112181761","Central New York","856939401905156098","2017-04-25 18:34:09","@realDonaldTrump So now you are after Canada?  You sir like to divert attention to keep people from focusing on the issues."
"1388262397","New York, NY","856939399921139712","2017-04-25 18:34:08","@TwitterMoments Put yourself in a home and build a wall around that shit. @realDonaldTrump"
"292877316","New York, USA","856939358481510401","2017-04-25 18:33:58","@realDonaldTrump your top WH aide #sebastiangorka &amp;member Order of Vitez. Hungarian Nazi collaborators."
"2453237408","New York, USA","856939316882309120","2017-04-25 18:33:48","@Growuplibtards @VP @POTUS I see you drank your kool-aid today. Now go away."
"90343317","New York, NY","856939278848466945","2017-04-25 18:33:39","@realDonaldTrump And where is this Canada/Wisconsin border you speak of?"
"355709389","New York, New York","856939124128976900","2017-04-25 18:33:03","@VP @POTUS Ok Vice Liar In-Chief. His promises will destroy this county and thankfully, you are all too corrupt to fulfill them anyway."
"847140170776412160","New York, USA","856938991932911616","2017-04-25 18:32:31","@edwards_rivera @realDonaldTrump U tell him!!!!!"
"256338599","nyc","856938960072966145","2017-04-25 18:32:23","Perhaps better q is to look at def of democracy and see if the elements are eroding in US (perhaps yes, but unrelated to Trump) -Huber"
"222662237","New York, USA","856938858872795136","2017-04-25 18:31:59","@chelseahandler @realDonaldTrump Devos in case of the bears"
"822114990710722561","New York, USA","856938742183022594","2017-04-25 18:31:31","@funder please tell me what do we do if Trump refuses to turn over Flynn documents? what is the recourse. None of this seems legal"
"3035640335","New York, NY","856938695542419459","2017-04-25 18:31:20","@realDonaldTrump Pretty incredible for an anti-semite asshole"
"452493590","New York","856938692409270272","2017-04-25 18:31:20","@ironxbox @TrumpsTaxes @ConanOBrien I will only accept trump is president when someone kills that mother fucker."
"822977395112181761","Central New York","856938681122394113","2017-04-25 18:31:17","@realDonaldTrump You flop more than a fish out of water."
"2996469091","New York, NY","856938645416271873","2017-04-25 18:31:08","This Press conference is gonna ROCK! President Trump has done so much!
#TeamTrump"
"242975331","New York, NY","856938642572488705","2017-04-25 18:31:08","Trump says 100 day mark is ridiculous but Spicey announces a new website touting 1st 100 days. I wonder if it carries ads for Mar-a-Lago."
"771170963568201728","New York, USA","856938622544748544","2017-04-25 18:31:03","@chumpmaster @KarenOggs @GOP @POTUS Fuck off"
"52345699","New York, USA","856938589871124481","2017-04-25 18:30:55","@Scavino45 @POTUS But you continue to support nazi regime in the Ukraine?"
"3035640335","New York, NY","856938566819221509","2017-04-25 18:30:50","@PressSec BULLSHIT!  YOU LIE!  STOP IT!  #100days.  SO FULL OF SHIT!  @realDonaldTrump @POTUS @IvankaTrump SUCH A JOKE!"
"630668817","Miami Beach / NYC","856938441350815744","2017-04-25 18:30:20","@paulwillisorg The current White House press briefing. He may talk slow but one of most knowledgeable financiers in the world."
"771170963568201728","New York, USA","856938372585185280","2017-04-25 18:30:03","@bittermelon @GOP @POTUS Like the last 20 years."
"105242809","New York","856938302393462784","2017-04-25 18:29:47","@SenSchumer @POTUS *Sighs*"
"19156805","New York","856938272983011329","2017-04-25 18:29:40","@realDonaldTrump This page is not really Trump If it was he would answer every tweet and this does not. Prove you are real."
"771170963568201728","New York, USA","856938242956029952","2017-04-25 18:29:32","@tee_more4 @GOP @POTUS Make #Calexit happen."
"1129905950","Northern New York","856938217781825536","2017-04-25 18:29:26","@CBSNews labor union members that backed trump have only themselves to blame when trump screws them over. And he will,he has a history of it"
"42033031","new york","856938161066455042","2017-04-25 18:29:13","@AynRandPaulRyan @realDonaldTrump Suckers"
"823002510189297664","Greenwich Village NYC","856938073095122944","2017-04-25 18:28:52","I feel over qualified, I saw all this coming, the delusional trump, the unraveling, the incompetence, the nepotism, - next i predict suicide"
"824089253005131776","New York, NY","856938048365498368","2017-04-25 18:28:46","@CharAdamson123 @chelseahandler @realDonaldTrump Trust me, many of us Americans find certain Canadian practices ludicrous as well. Wise up."
"2453237408","New York, USA","856937976567406592","2017-04-25 18:28:29","@Reuters Tell Mexico we will pay them to build a wall around Trump, Pence and the lying GOP."
"26699997","New York, NY","856937847181516803","2017-04-25 18:27:58","@funder @LouiseMensch We need to get these criminals out of the white house and in to the big house already"
"8839632","New York","856937832396488705","2017-04-25 18:27:55","Softwood trade issue has nothing to do with personal relationship between Pres. Trump and Canadian PM Trudeau, Sec. Ross says."
"114539134","New York, USA","856937804307320833","2017-04-25 18:27:48","@Amy_Siskind Maybe GOP terrified to expose Trump because it will reveal complicity within party top to bottom."
"19156805","New York","856937658446163968","2017-04-25 18:27:13","@realDonaldTrump @IvankaTrump You do realize she got booed at the mere mention of your name right?"
"27538881","Brooklyn, New York","856937645892661249","2017-04-25 18:27:10","Ivanka reference to her ""personal experience"" w/Donald who sexualized her (Melania, Marla &amp; Ivanka knew what he did &amp; said) makes us cringe."
"114135302","New York, NY","856937608399781888","2017-04-25 18:27:01","#CongratsPeggy: Whitson breaks record, receives call from White House.
- Trump asked if she could do a headcount of his upcoming rally."
"715486168226205700","Long Island,  New York ","856937579119247360","2017-04-25 18:26:54","@ScottBaio @ChaseMit @MrsScottBaio @realDonaldTrump No, we bash you bc your an asshole!"
"247449007","Oneida, New York","856937564837728258","2017-04-25 18:26:51","@POTUS And like so many others still forgot to remember the many in Ukraine that were killed by both Hitler and Stalin."
"2546105724","New York, USA","856937536471662594","2017-04-25 18:26:44","@Reuters @realDonaldTrump supporters here is real news, Trump lied"
"248992708","New York, NY & Nantucket, MA","856937462811295744","2017-04-25 18:26:26","@EdWorthy10 #Obama kids would never be #Complicit in #Trump crimes against #USA #resist #RESISTANCE #Indivisible #nastywomenproject"
"19156805","New York","856937432335482882","2017-04-25 18:26:19","@realDonaldTrump Seriously Canada is to blame on Wisconsin dairy farmers? Are you nuts?"
"144843998","New York","856937324550270977","2017-04-25 18:25:53","Trump is simultaneously punishing Canada for ""dumping"" cheap lumber and not allowing the US to ""dump"" cheap milk."
"42033031","new york","856937281793523713","2017-04-25 18:25:43","@realDonaldTrump You said Mexico was paying for it, a matter of fact you promise they would pay for it lies lies lies"
"247449007","Oneida, New York","856937272809271296","2017-04-25 18:25:41","@POTUS @RepRodBlum I taut I taw Redrum"
"19793142","DC, Boston, NYC","856937104907001857","2017-04-25 18:25:01","@pneaville Think trump will propose a northern border wall now to keep out all that timber?"
"3122658171","New York City","856937103401398272","2017-04-25 18:25:01","@WayneDupreeShow @realDonaldTrump And he is doing that."
"1300185907","Zürich, NYC","856936961587728384","2017-04-25 18:24:27","@realDonaldTrump What about a wall? Should stop rich east coast liberals from emigrating too"
"253257813","New York","856936946437849088","2017-04-25 18:24:23","@babytoolkit @ReaderAdrift @Mel_Ankoly @C_Stroop What unwillingness?  More than Trump or Bernie?"
"14928498","NYC","856936916406730752","2017-04-25 18:24:16","@tedlieu @realDonaldTrump The Trump Presidency is failing...BIGLY!"
"19564258","New York City, NY","856936906386542596","2017-04-25 18:24:14","#DonaldTrump picks fight w/ Canada to draw attention from the fact that his administration has illegal/unconstitutional ties to Russia"
"19156805","New York","856936904209641478","2017-04-25 18:24:13","@realDonaldTrump Drugs come from other places too. Plus tourism is also down due to your tactics.  Now what?"
"2874658866","NYC","856936878364405760","2017-04-25 18:24:07","Ivanka Trump is pure class. Germany is a shit hole and going down the same drain as France.  Typical smug Euro-trash."
"211465556","New York, NY","856936844377939968","2017-04-25 18:23:59","My White House Is not a very very very nice house 
 #TrumpsDay100Songs"
"2453237408","New York, USA","856936835326595072","2017-04-25 18:23:57","@VP @POTUS You and Trump are an Embarrassment to Our Country. Shame on your lies, bigotry and hatred."
"172116528","NYC","856936825721679872","2017-04-25 18:23:55","@realDonaldTrump When you Get ridden of all the anti Semitics in your cabinet then maybe you will be believable"
"887754121","New York, NY","856936801159852032","2017-04-25 18:23:49","@MrMokelly @pnehlen @realDonaldTrump Not nearly as accessible. They could also use a huge human slingshot...get the point?"
"1467668341","New York City","856936798982897664","2017-04-25 18:23:48","#AdviceForPeopleJoiningTwitter: Follow POTUS for the laughs and comedians for serious political commentary. #WeirdIKnow"
"832587967923384320","New York, NY","856936790757920768","2017-04-25 18:23:46","trump slap new tariff on Canadian soft lumbers to distract from #trumpRussia"
"1129905950","Northern New York","856936765105590273","2017-04-25 18:23:40","@ABC  one way to be sure, get her the fuck out of the white house and end her inappropriate involvement in government. And impeach her dad."
"427515851","NYC","856936762064732161","2017-04-25 18:23:39","By my count... Trump has put Iran and Canada ""on notice,"" per Flynn and Wilbur Ross."
"18492599","New York","856936723628138496","2017-04-25 18:23:30","@realDonaldTrump Wisconsin is not a border state #geography"
"15751676","New York; mjnegrin@gmail.com","856936679529222144","2017-04-25 18:23:20","white house press secretary wilbur ross"
"2453237408","New York, USA","856936633177960448","2017-04-25 18:23:09","@VP @POTUS We demand the Whitehouse provide All documents relating to Flynn immediately. You are obstructing justice."
"3369686559","New York, USA","856936584628842498","2017-04-25 18:22:57","@RejectTrump @realDonaldTrump Nah, probably still looks tiny"
"2416354051","New York ","856936526495842305","2017-04-25 18:22:43","@KaivanShroff Ivanka has no business been in the White House. She is not qualified! This is not the board room like the Apprentice show."
"367456402","NYC","856936467175796736","2017-04-25 18:22:29","@KORANISBURNING ..because Trump was paid millions..look at his taxes..o wait..."
"308851637","New York","856936445755486208","2017-04-25 18:22:24","@funder @TheDemCoalition Instead Trump encouraged &amp; egged on the hacking!"
"102806514","New York, NY","856936396602388480","2017-04-25 18:22:12","$GS $MS Both doing their work to deliver Trump his 100 day $SPY $SPX $ES_F victory by Saturday
#KeepingSwampLiveNWell
#ManipulationForEva"
"2398092237","New York, NY","856936385734946817","2017-04-25 18:22:10","@VicenteFoxQue @realDonaldTrump Trump better build that damn wall. You liberal leftist tyrants need to stop infiltrating America"
"172116528","NYC","856936283712745473","2017-04-25 18:21:45","@FourFreedomsNYC @realDonaldTrump He is scum"
"887754121","New York, NY","856936221699969025","2017-04-25 18:21:31","@realDonaldTrump We MUST have the wall Mr. President. #BuildTheWall #MAGA"
"111626844","New York State","856936078795837440","2017-04-25 18:20:56","@Soxwriter @realDonaldTrump Freaking mind boggling!!! Clueless."
"830082669815951360","ATL, NYC, LA ","856936015688335368","2017-04-25 18:20:41","@Caitlyn_Jenner Saw you on Live w/Kelly today.  When did you know you were a #traitor to #trans, when you voted #trump?"
"21268897","New York City","856935834775429121","2017-04-25 18:19:58","Seems like Trump got bored with stand off with North Korea, shifting to Canada."
"111626844","New York State","856935623642558464","2017-04-25 18:19:08","The ""genius"" of Trump admin.: start a trade war w/ Canada, our neighbor &amp; ally whose troops died alongside ours on the beaches of Normandy."
"1129905950","Northern New York","856935588452331520","2017-04-25 18:19:00","@NBCPolitics @NBCNews chaffetz a good boy,protecting the party by lying and covering up for a corrupt white house. SO impartial,he is!"
"3112077025","Malibu, CA & East Village NYC","856935459141730310","2017-04-25 18:18:29","Trump hired the 1st woman const. manager to build Trump Tower-yet sick left delights in Ivanka Trump being booed 4 saying he supports women"
"824089253005131776","New York, NY","856935450719682560","2017-04-25 18:18:27","@rdbunny14 @chelseahandler @realDonaldTrump When you have no argument left, the insults come pouring in. Here we go."
"30143148","new york state of mind","856935283115380736","2017-04-25 18:17:47","@FoxNews In another words trump is obsessed with Obama and is obsessed in erasing his legacy ???? Move the fuck on @POTUS"
"43693","New York","856935281991311360","2017-04-25 18:17:46","After being haranged by pro + anti Trump clans this AM, am going to spend my entire five+ hour LA flight listening to @johnlegend on repeat."
"3041041265","New York, NY","856935223497502721","2017-04-25 18:17:33","@JennaLeeUSA @WhiteHouse @nikkihaley You always use the BEST gifs!"
"4390015513","New York","856935130413191168","2017-04-25 18:17:10","@politico @realDonaldTrump @abc Canada is a jerk nation, Tramp screamed. Enemies of the American people. Fuck them. Never did Fuck for us."
"18492599","New York","856934993544835079","2017-04-25 18:16:38","@ananavarro Not the same. Ivanka is part of the Trump administration. False equivalency"
"54016818","New York City","856934991854542848","2017-04-25 18:16:37","@abbydphillip @pashulman ""...oh yeah?!  How many push-ups could FDR do?""

Team Trump is so pathetic..."
"22054767","NewYork NewOrleans LosAngeles","856934804209762305","2017-04-25 18:15:53","Tears of a White House Press Secretary Clown #TrumpsDay100Songs @HuffPostComedy"
"3385012571","New York and Boston","856934789772967940","2017-04-25 18:15:49","Normal Person: *Insert legitimate qualm about Trump Presidency*

Trumpkin: ""Have you heard of Chicago?"""
"499485235","new york city looking pretty","856934767736049667","2017-04-25 18:15:44","#lumber and #dairy war with #Canada, #really? Only #trump!  Great first #100days @cnn @foxnews @msnbc"
"736915080395296769","New York, NY","856934739806232577","2017-04-25 18:15:37","Dear @Canada We hate Trump.  Respect you.  Ignore this latest attempt at distracting from the Russian collusion."
"784822038166958080","New York, USA","856934715919659015","2017-04-25 18:15:32","@sjredmond Appalling = Ivanka. Pathetic = Donald"
"77319633","New York, USA","856934682935648258","2017-04-25 18:15:24","RUSSIA NEWS drops today related to Michael Flynn so what does the White House do? Starts a trade war with Canada. #Distraction"
"480741630","NYC","856934618922135552","2017-04-25 18:15:08","@MrTommyCampbell @realDonaldTrump Please keep talking foolishly 
Only proves our point"
"293665479","New York, NY","856934538286694400","2017-04-25 18:14:49","@pnehlen @MrMokelly @realDonaldTrump There are a laundry list of home grown problems that could use that $21B."
"41721318","Hudson Valley, New York","856934467520405505","2017-04-25 18:14:32","@chuckbigbang @realDonaldTrump Take out time, lol! Try free sample?"
"32378319","New York ","856934438466355200","2017-04-25 18:14:25","@Impeach_D_Trump Great day for America."
"788428342680838145","New York, USA","856934308434595843","2017-04-25 18:13:54","@KevinDarryl The new thing is to say it was a ""metaphoric"" wall. Seriously? Trump is too basic to speak in metaphors!"
"823649341890031622","New York, USA","856934292483715073","2017-04-25 18:13:51","@tmcktmckt @TheresaSToronto @CBSNews @realDonaldTrump @IvankaTrump What did your march accomplish? Lmfao"
"3362450987","New York, NY","856934290554314753","2017-04-25 18:13:50","@JasperAvi @WhiteHouse @DevinNunes @SenatorBurr @realDonaldTrump Complicit"
"818558941944807424","Long Island, New York","856934273449943043","2017-04-25 18:13:46","@TrueFactsStated  Theory: Trump thinks that if DPRK turns California into a nuclear wasteland it will be easier to win the pop. vote in 2020"
"35221521","NYC!","856934256442003456","2017-04-25 18:13:42","#EQUALITY is an illusion, if you are talking about males and females. #ReadMyTweets #TheAIAScreenplay @lenadunham #Tribeca2017 Ivanka Trump"
"480741630","NYC","856934224728862720","2017-04-25 18:13:34","@SLYR123 Why POTUS won. Keep yapping Tommy Boy ... each time the map gets redder"
"3423776937","New York, USA","856934024815816709","2017-04-25 18:12:47","@tonyposnanski @realDonaldTrump ""speak to me in French""..  @IvankaTrump"
"30095364","New York City","856933951406919680","2017-04-25 18:12:29","Mute all Trump supporters.  #AdviceForPeopleJoiningTwitter"
"250697320","New York","856933806204493825","2017-04-25 18:11:55","Zero tolerance for White House cover up. Impeach!"
"739148012648337413","New York, USA","856933778559782917","2017-04-25 18:11:48","@jackiev49 @AynRandPaulRyan @realDonaldTrump I bet if it were Clinton or Obama enjoying their free time no one would care."
"753187516887527424","AMERICA-NotCA NotNYC (E.S.T.)","856933751582064640","2017-04-25 18:11:42","DEAR Ivanka Trump~#PERSEVERE!
The WORLD IS FULL OF BEAUTIFULLY BRIGHT, RENAISSANCE WOMEN
MANY GIFTED BEYOND WORDS! #SoEnvyHappens KeepFlying"
"303788653","New York City","856933709416673280","2017-04-25 18:11:32","As an act of resistance, I plan on importing all my #Canadian lumber at wholesale prices! #Trump #trump100days #TRUMPWALL #trump100"
"281520927","New York USA","856933677967790080","2017-04-25 18:11:24","@realDonaldTrump you are a complete moron"
"797101164017975296","New York, NY","856933565354954752","2017-04-25 18:10:57","@RealDonaldTrump is already bored #LibelTrump"
"281520927","New York USA","856933527874613248","2017-04-25 18:10:48","@Astartiel @phil_of_hesse @realDonaldTrump and what  suprise  it would be right sure"
"29849933","New York City","856933515224653825","2017-04-25 18:10:45","@Jenn_Abrams Seriously? And with Trump Gaga for Putin (Neo-Soviet and ex-KGB operative)? Get real."
"137455850","NYC | Westchester County, NY","856933488976703489","2017-04-25 18:10:39","POTUS toughness is bringing us back real results. #Legend"
"22364936","NYC","856933413495951365","2017-04-25 18:10:21","TRS is trying too hard to be the Puerto Rican Trump."
"824089253005131776","New York, NY","856933207845085186","2017-04-25 18:09:32","@rdbunny14 @chelseahandler @realDonaldTrump LEGALLY purchased by parents. Thank you for agreeing with me. Next?"
"45399148","New Yorker in D.C. ","856933188777717761","2017-04-25 18:09:27","Sec. Ross is at the White House briefing to talk about the WOOD TARIFF"
"736915080395296769","New York, NY","856933126865637376","2017-04-25 18:09:13","@chelseahandler @feistybunnygirl @realDonaldTrump what would Ivanka do....hissssss"
"2419298816","Upstate New York, USA","856933116971241474","2017-04-25 18:09:10","@realDonaldTrump @Debramax Let it die build the wall"
"23163973","NYC","856933110805671937","2017-04-25 18:09:09","@improbablyjust @realDonaldTrump I like this pic much better than the one with Palin and Kid Rock in it."
"796364894056480768","New York, NY","856933073451188225","2017-04-25 18:09:00","@VICE They work out of the White House now. 100% legit"
"19785875","new york city","856933051049312256","2017-04-25 18:08:55","spicer starts the press conference will wilber ross COWARD FAKE WHITE HOUSE NO CRED FAKE PRESIDENT"
"287409593","Upstate New York","856932898577948673","2017-04-25 18:08:18","@realDonaldTrump Trump would make better use of his time twisting arms in Congress re building THE WALL and repealing Obamacare."
"20288857","West of NYC","856932848846110720","2017-04-25 18:08:06","@Barbhrmn @SenSanders @BernieSanders @realDonaldTrump They still fear her because she will always be a threat to them #Hillary2020"
"19785875","new york city","856932752184283139","2017-04-25 18:07:43","trump and his white house are DISRESPECTING the US CONSTITUTION and us the AMERICAN people !this MUST STOP NOW !"
"2490897770","New York, New York","856932751810887683","2017-04-25 18:07:43","@DanSlott @realDonaldTrump im sorry to point this out dan, but youre a writer and i cant not do it: *than"
"780896600579252224","Buffalo,New York","856932653471334401","2017-04-25 18:07:20","@FoxNews 
 Build it and tell whomever builds it,you will pay them later.
Then use the Trump way out.
Scumbag Economics
Trumps business plan"
"2419298816","Upstate New York, USA","856932533023510528","2017-04-25 18:06:51","@realDonaldTrump shut it down until we get the wall that you promised !"
"2905444113","Bx, Bk NYC","856932530192343045","2017-04-25 18:06:50","@thehill @realDonaldTrump @POTUS ""Let me see your pockets, empty your pockets"""
"3099493462","New York","856932523724746752","2017-04-25 18:06:49","@Popeyedasaila @peplamb @realDonaldTrump They know... they just dont care"
"825803243792035840","New York","856932392992419840","2017-04-25 18:06:18","@realDonaldTrump Wow what a Joke !"
"4595084956","new york","856932371601518595","2017-04-25 18:06:13","@realDonaldTrump Lol all the liberals have ""forgotten"" about Russian ties"
"1549229640","New York","856932305553813506","2017-04-25 18:05:57","How fucking hard is that to understand? If you know or think (or even suspect) that Trump is dishonest or corrupt, but your support him...."
"378900649","New York","856932214591938560","2017-04-25 18:05:35","@tsparks611 @realDonaldTrump @AnnCoulter Ha ha ha we can hope right. People with our thinking can reform the party from within though"
"26550567","New York","856932062019956737","2017-04-25 18:04:59","@RedDogT3 Yea.  Stay long in quality and you know me by now bro!!!!!!    Love Trump, especially for the youth of tom"
"15875209","New York City, New York, USA","856931885188096000","2017-04-25 18:04:17","@trisha69f @CBSNews Just all around shit job not like Trump who starts more wars and takes golf trips every weekend"
"2419298816","Upstate New York, USA","856931396815921152","2017-04-25 18:02:20","@realDonaldTrump Build the wall ! Now"
"823215175474020353","New York, USA","856931379833171969","2017-04-25 18:02:16","@dawnadaire @vikingmother123 @CillizzaCNN He thinks his job is to make sure @realdonaldtrump gets some favorable press"
"806658232831922176","New York, USA","856931356378615811","2017-04-25 18:02:11","@POTUS ""God will Always Protect those who Protect Israel."" They are His Chosen-"
"236644373","Manhattan, NYC","856931350825365506","2017-04-25 18:02:09","There appears 2B a protest March in #DC, every week,since #Trump became #POTUS.
@Amtrak is loving the #sellouts on the #NortheastCorridor."
"54016818","New York City","856931323054829574","2017-04-25 18:02:03","@GlennThrush @peterbakernyt @nytimes We are ten years away from a time when approximately zero people will admit to voting for Trump."
"786754118291451904","New Jersey/NYC","856931270068248577","2017-04-25 18:01:50","@VSIDO @ProgressOutlook Proved my point, ignoramus"
"33137927","New York & Atlanta","856931125356265472","2017-04-25 18:01:15","A lot of people I tend to agree with are building brands on fake ""Trump Russia"" speak. Protect your hearts beloveds. Gonna be a long fight."
"99696524","New York, USA","856931043093483521","2017-04-25 18:00:56","@MLBTheShow So they extremely uncommon Obama name is in the game but not the much more common Trump? Your bias is showing."
"4056387560","New York, USA","856931000118595586","2017-04-25 18:00:46","@washingtonpost When did TRUMP tell wapo that the wall project is all abandoned , just c"
"249629814","New York NY","856930860553175042","2017-04-25 18:00:12","@realDonaldTrump When the MSM reports something negative about you, I automatically assume the opposite."
"47868362","New York","856930846997184513","2017-04-25 18:00:09","@Scavino45 @POTUS This administration, without a doubt, is the most anti-Semitic in American history."
"47868362","New York","856930734589739008","2017-04-25 17:59:42","@Scavino45 @POTUS How does that confront Anti-Semitism?"
"786754118291451904","New Jersey/NYC","856930559020474368","2017-04-25 17:59:00","@JCali1970 @ProgressOutlook Okay what did he do then?"
"3195356160","New York, NY","856930454385160193","2017-04-25 17:58:35","@realDonaldTrump @IvankaTrump Finally you got the truth - jeers and boos.  Now you know how Americans really feel."
"322986132","New York","856930425184428033","2017-04-25 17:58:29","@pashulman trump never won and I want our elected by the people President in office now with trump and gop nazis in chains"
