"userid","userlocation","statusid","statustime","tweet"
"575801543","New York City","854006064664260608","2017-04-17 16:18:07","@realDonaldTrump Shut up. Your wife was once a mail order bride &amp; you were ok with that."
"21631784","new york","854006016702283778","2017-04-17 16:17:55","@BenningtonShow @GailAaann there is no way that Tiffany Trump Facebook page is real. But it is awesome."
"713426483566522370","New York City","854005982074216448","2017-04-17 16:17:47","#Outnumbered 
Trump ran on strengthening and rebuilding the military and put Generals in his inner circle. Peace through strength"
"2821434011","New York, NY","854005979083677696","2017-04-17 16:17:46","@TheWayneKing @WhiteHouse @wheastereggroll And most empty."
"3048160253","New York, NY","854005943381655556","2017-04-17 16:17:38","#DPRK deputy ambassador blames #Trump admin for pushing situation toward war.
#NorthKorea"
"9146342","Greenpoint, New York","854005909613359104","2017-04-17 16:17:30","did trump and gop congress kill off the do not call list?"
"776522395565731840","Nyc","854005901514166273","2017-04-17 16:17:28","Search national anthem on twitter
Past hour- how could Trump almost forget to put hand on heart
Past year- cheering ppl that refuse to stand"
"20787946","new york","854005894610391040","2017-04-17 16:17:26","@realDonaldTrump yes, we want to see your tax returns. sincerely, the american people."
"392739061","NYC","854005852373753858","2017-04-17 16:17:16","$BA TO LAY OFF  "" HUNDREDS' OF ENGINEERS ""

( unless team Trump wants to offer some special perk )"
"16244449","New York, New York","854005735964979200","2017-04-17 16:16:48","Presumably, Cordray would like to receive Gonzalo Curiel-level vituperation if and when Trump fires him."
"782742236966621184","New York, NY","854005519249551360","2017-04-17 16:15:57","@__infidel__ @ProudboyUSA @ProudBoysUSA These people are terrorists. Can we get a petition to be answered by the White House"
"154546567","New York ","854005308389294081","2017-04-17 16:15:06","#LSSCHaiku  
Trump Getting Fatter
The golfballs fly high and wide
We will all die soon."
"723471021588791296","New York, USA","854005264244240385","2017-04-17 16:14:56","Eight years of failure
America can still win
Trump will save us all

#NationalHaikuPoetryDay"
"4148855351","New York, USA","854005206308335616","2017-04-17 16:14:42","Us presidential election_ no direct donald trump to russia link found yet _ afr. com For much of the summer, the FBI pursued a widening ..."
"1521106380","New York, NY","854005150574358528","2017-04-17 16:14:29","@thehill Thanks for putting the world on the brink of disaster, @realDonaldTrump!"
"447061276","Nowhere Land New York, NY","854004886442311681","2017-04-17 16:13:26","@cvpayne @TeamCavuto This #Soros sponsored #TaxCrap is a waste of resources and time AND @realDonaldTrump SHOULD JUST IGNORE IT,"
"761198956328222721","New York NY USA ","854004719022469120","2017-04-17 16:12:46","@trish_regan @TrishInte Rasmussen daily Pres Tracking Poll for Monday 50% Likely US Voters approve of @POTUS job performance.CONGRATS, pDJT"
"741703557615738880","New York, NY","854004437756588035","2017-04-17 16:11:39","While Ignoring Her rallies use Air Force One must read!"
"408930333","New York City","854004415191064576","2017-04-17 16:11:33","@thehill The majority never believed trump at all"
"286665327","New York","854004404508401664","2017-04-17 16:11:31","@realDonaldTrump The Real News is that thousands of UNPAID marchers took to the streets on Saturday to get you to release your tax returns."
"16477772","New York, NY","854004367116177409","2017-04-17 16:11:22","@realDonaldTrump Thanks for reminding me to donate to @ossoff and his campaign! Taking back the House one seat at a time! #UniteBlue"
"180808097","New York","854004321977073664","2017-04-17 16:11:11","@DavidAbroms @JoshMankiewicz @realDonaldTrump Maybe he was in rush to get to the Easter Roll today."
"117312399","Greater New York area","854004301110419457","2017-04-17 16:11:06","@realDonaldTrump I am Spartacus !! #mosthatedpresidentever #showusthetaxreturns  #putinsgirlyman #bannonsbitch  #TRAITOR  #resist"
"3642900134","NYC","854004180171726849","2017-04-17 16:10:37","@realDonaldTrump Do they also eat babies, if so may have a job for them!"
"537414099","New York","854004150685904896","2017-04-17 16:10:30","@thehill Donald Said: ""there will be riots"" folks"
"158070493","New York","854004044364472321","2017-04-17 16:10:05","And as this article explains well they have a long history with Donald Trump, too. #OOTT #pipelines"
"2998209231","New York, USA","854003930069520384","2017-04-17 16:09:38","@jjgalda3 @chillibeanboy @RJSzczerba @realDonaldTrump @foxandfriends Absolutely"
"17006157","New York City","854003878945271808","2017-04-17 16:09:26","But I suspect Trump will be insulated, for a while, by the chump factor: working class supporters will be slow to admit being taken for ride"
"286665327","New York","854003839703408641","2017-04-17 16:09:16","@realDonaldTrump The Real News is that over 70% of Americans want you to release your tax returns.  What are you hiding?"
"2453237408","New York, USA","854003804576129024","2017-04-17 16:09:08","@erickson_russ @Szekew @ufgurl95 @FoxNews I cannot believe the Trump erst have nothing to say ."
"593785378","New York, NY","854003761118941184","2017-04-17 16:08:57","That rabbit at the White House is going to give me some serious nightmares."
"434308368","Weedsport, New York","854003733331628036","2017-04-17 16:08:51","Why is Donald talking shit about democrats and everything they stand for when he was one for years??? Hypocritical"
"806285387115167744","New York, USA","854003520521080833","2017-04-17 16:08:00","@realDonaldTrump Wow, you guys getting scared of all that winning?"
"180808097","New York","854003355240116224","2017-04-17 16:07:21","Fun Fact: Most of the kids at the White House Easter Egg Roll have paid more in taxes than Trump. #WhiteHouseEasterEggRoll #trump #gop"
"299878544","New York, USA","854003040147386368","2017-04-17 16:06:06","Michael Goodwin NY post this am on radio:the left will demonize all about President Trump and if it doesnt work go after his administration"
"361695471","NYC-VA","854002895452327938","2017-04-17 16:05:31","So did Trump ever speak on Cleveland? Nah?"
"4022931256","New York, USA","854002844550213633","2017-04-17 16:05:19","@realDonaldTrump Nice spelling, asshat."
"18988675","New York","854002824874774529","2017-04-17 16:05:14","@Acosta Hehe...Elmo will be out of jobs soon with Trump budget cut."
"18742215","New York, NY","854002740510560256","2017-04-17 16:04:54","@jbart_01 @Mike_P_Williams @realDonaldTrump He literally just settled a $25 million fraud suit against the American people."
"1195771243","New York, USA","854002641382154241","2017-04-17 16:04:30","@realDonaldTrump Hey Trump. This little dotted lines under words indicate a spelling mistake. Even for so-called Presidents."
"519996409","NYC","854002607198785540","2017-04-17 16:04:22","@BillGates Help us get rid of Trump please!!!!"
"1584732452","New York, NY","854002515435810816","2017-04-17 16:04:00","@Brian_Hjelle They stole a fucking SCOTUS seat. Where do they suddenly get the political will to impeach Trump? From your emojis?"
"47868362","New York","854002418367041538","2017-04-17 16:03:37","@Simon0242 @WledigMacsen None of those things correlate to any Trump policy or action."
"1036535078","New York","854002237605130240","2017-04-17 16:02:54","@realDonaldTrump How did you get so tanned with all that shade (and shadiness) around you?  Fake tan for a fake President.  Sad, sad."
"318817669","New York City area","854002173000265728","2017-04-17 16:02:39","Beloved dentist may retire.
Younger than Trump.
More brains than brain surgeon Carson.
Run for president!
Extract jerks decaying Washington!"
"289362061","New York, NY","854002129991872512","2017-04-17 16:02:29","@hansauf @AngieChavez518 @realDonaldTrump @POTUS Trump is the current president.The current president is always picked apart. Stop whining."
"2176599907","New York, NY","854002110354124800","2017-04-17 16:02:24","@HilareeBanks @harrywilliamsjr @realDonaldTrump At least he showed up"
"1195771243","New York, USA","854002088694566914","2017-04-17 16:02:19","@davidaxelrod @GOP @POTUS This Congressioal Race big. Real bigg."
"370981003","New York, NY","854002083846127618","2017-04-17 16:02:18","Very baller move by Trump tossing that kids hat into the crowd. No quicker way to get into my heard than disrespecting children"
"729711843380432897","New York, NY","854002079379206144","2017-04-17 16:02:16","This #EasterEggRoll/got me like LOL/watching dumbass Donald/getting low key trolled by Elmo"
"18873970","NYC LA Seoul Barcelona Milan","854001914580680704","2017-04-17 16:01:37","@JChengWSJ Who does he think should premptively strike Trump?"
"14548338","New York, NY","854001826881863680","2017-04-17 16:01:16","@NBCPolitics Sounds like Trump is ""super"" worried."
"1787311","NYC | PGP: 0x3f099a3b924f5bd2","854001801489780736","2017-04-17 16:01:10","@realDonaldTrump So the POTUS is now OK with interfering in local elections?"
"266939601","New York, NY","854001705922506752","2017-04-17 16:00:47","@MarlaMHughes Maybe they should be hung with the rest of the #Russian spies in the White House?"
"2803462661","New York","854001624544686080","2017-04-17 16:00:28","@realDonaldTrump You are stupid."
"800383041994534913","New York, USA","854001396550701056","2017-04-17 15:59:34","@realDonaldTrump Assholes!"
"591479024","slatington /nyc ","854001378863329280","2017-04-17 15:59:29","@realDonaldTrump I set it up you dumb orange faggot"
"1195771243","New York, USA","854001367563649025","2017-04-17 15:59:27","@thehill Great defence. Trump will use this one."
"44120762","New York City","854001360823607296","2017-04-17 15:59:25","@realDonaldTrump @foxandfriends Your first 90 days have been very dismal."
"4874417278","New York, USA","854001288832589824","2017-04-17 15:59:08","@appleseedhere I voted  Trump to try &amp; keep the people who want to kill me out of here"
"249328322","NYC","854000902000214016","2017-04-17 15:57:36","@realDonaldTrump Good morning. You suck"
"220422979","New York outta Austin","854000603042906114","2017-04-17 15:56:24","Keep interviewing Eric Trump, he gets his Daddy in pretty hot water now &amp; then. Liberal secret weapon. #EricTrump"
"1012492584","new york","854000501146304512","2017-04-17 15:56:00","@ggreenwald Its all true!!! Linda Tripp has the tapes and  #trump is wearing a blue dress as he offers treason ......"
"826238579076575232","New York, NY","854000262771482624","2017-04-17 15:55:03","@realDonaldTrump Um, sorry no. We have TO HOLD YOU TO THE TRUTH liar. Not going to end well for the Trump name. SAD."
"40227558","New York, NY","854000164524175360","2017-04-17 15:54:40","@kenvogel @maddow Russian meddling the election,  Trump aid ties to Putin.."
"868470090","New York, USA","854000071993692166","2017-04-17 15:54:18","@realDonaldTrump He shall not win"
"1195771243","New York, USA","853999874227920896","2017-04-17 15:53:31","@mollylyons @davidfrum Obama has henchmen fenced off. Trump has children fenced off. Hilarious."
"16223941","New York City","853999810357211136","2017-04-17 15:53:15","@realDonaldTrump They were larger than your inauguration!"
"110989133","New York, NY","853999714945171456","2017-04-17 15:52:53","@terri_georgia Because most jobs take intelligence &amp; Trump voters are dumbasses. That help?"
"144325625","New York, NY","853999697677217792","2017-04-17 15:52:49","@realDonaldTrump You are lying as usual. You distort the facts. You are a hateful white supremacists nut case: mentally unstable. Sad"
"37811000","NYC, Super Power Land","853999686595817474","2017-04-17 15:52:46","@JakeJones1353 @Burghgirl69 @FoxNews The country suffers. And Trump is a jackass"
"15067424","Los Angeles via NYC via Philly","853999479283892225","2017-04-17 15:51:57","Hey, MSM. tRump became President when he took the oath of office but he will never become Presidential."
"1195771243","New York, USA","853999375000797184","2017-04-17 15:51:32","@davidfrum Obama volunteer: kids on this side Donald and his henchmen on this side."
"22786866","A dyeing studio in New York.","853999341371101188","2017-04-17 15:51:24","@realDonaldTrump you never look good trying to make someone else look bad. This is especially true when you lie."
"59207135","New York","853999222395482116","2017-04-17 15:50:55","@realDonaldTrump reveal your taxes"
"541453720","New York, USA","853999183707164673","2017-04-17 15:50:46","@realDonaldTrump You are delusional 
. I read it Brietbart so it has to be ""true"""
"2453237408","New York, USA","853999150026903556","2017-04-17 15:50:38","@SenToomey @AmRevMuseum GET BACK TO WORK YOU LOSER. TELL TRUMP TO SHOW HIS TAXES."
"59207135","New York","853999092573380614","2017-04-17 15:50:24","@realDonaldTrump @foxandfriends every day exposes your failure from the day before"
"136451764","Freakshow Central (NYC)","853999089217925121","2017-04-17 15:50:24","@realDonaldTrump Start with holding yourself to the truth."
"742999712224169984","New York, USA","853999041675378690","2017-04-17 15:50:12","Trump keeps appointing officials to lead..."
"318029340","brooklyn,ny","853998930547310593","2017-04-17 15:49:46","@realDonaldTrump Maybe his Hillary aged to pee on him / he would produce the returns"
"745312046774915072","New York, USA","853998906274971648","2017-04-17 15:49:40","@brettsmiley @realDonaldTrump Only 74 percent #dimwitdon? SHOW UR EFFING TAXES U SCUMBAG!"
"17135709","New York City","853998905675132928","2017-04-17 15:49:40","#russiagate  As usual this is being buried.  Must move back to it.  Treason in the White House."
"541453720","New York, USA","853998888113631238","2017-04-17 15:49:36","@realDonaldTrump And you are a lying self absorbed tool. Stop scaremongering...amd learn to spell you knob."
"117312399","Greater New York area","853998828806164480","2017-04-17 15:49:21","@realDonaldTrump Liar!!!  Youre scared, you know your days are numbered. The Republicans are done. #TRAITOR  #mosthatedpresidentever"
"816309245264142340","New York, USA","853998801224425472","2017-04-17 15:49:15","@mitchellvii President Trump and the world wins!"
"144325625","New York, NY","853998798946828288","2017-04-17 15:49:14","Trump stepping up attacks on media which must mean Russia story is about to blow."
"28756198","New York","853998736791437314","2017-04-17 15:49:00","The best bit of the post-vacation period is getting to binge-watch all the #SNL #Trump sketches I missed while away."
"3836592856","New York, USA","853998553647247361","2017-04-17 15:48:16","@realDonaldTrump He will also make sure you are tried for treason trumpy"
"4766057477","St Regis Falls New York 12980","853998493014384640","2017-04-17 15:48:01","@BurdenoFreedom @4leggedk9 @kramoz Trump is against disabled we have to step up to do it ourselves!!!"
"764549232078577665","New York, USA","853998373514489856","2017-04-17 15:47:33","@CBSNews Can you use the name ""TRUMP"" in the same sentence as ""WORK HARD""?"
"3457555455","Yankee Lake, New York","853998317029781505","2017-04-17 15:47:19","@realDonaldTrump Lies, from an illegitimate president who stole an election with the help of Putin"
"1195771243","New York, USA","853998316274589696","2017-04-17 15:47:19","@realDonaldTrump Fake Real Donald Trump."
"822124785396252672","New York, USA","853998297006174208","2017-04-17 15:47:15","@realDonaldTrump Ok lets hold you to the truth (not a made up story) release your tax returns"
"3085251723","New York, USA","853998197265625090","2017-04-17 15:46:51","@CNNPolitics How many does President Trump have?"
"29760833","New York, NY","853998153376419841","2017-04-17 15:46:40","How is @realDonaldTrump the President of the United States?"
"762284686349574144","New York, NY","853998020236636165","2017-04-17 15:46:09",".@YouTube @POTUS @WhiteHouse @VP @EricTrump @DonaldJTrumpJr @IvankaTrump @PressSec @KellyannePolls Kill the N.Korean EMP Satelite PLEASE"
"152102546","westchester, new york","853997965052178432","2017-04-17 15:45:56","BOB CORKER IS A DAMN CROOK...HE MUST BE PRIMARIED...TRUMP BETTER DISTANCE HIMSELF TO AVOID THE BACKSPLASH"
"49957080","New York City","853997764887408640","2017-04-17 15:45:08","@realDonaldTrump Stand by you will see"
"801479999899500544","New York, NY","853997740199641088","2017-04-17 15:45:02","@305Pirate @BraddJaffy Trump older sons are classic Beavis &amp; Butthead. Dumber than a box of rocks"
"221786514","NYC","853997732561866752","2017-04-17 15:45:00","@politico_45 @politico @POTUS For destruction"
"1542347431","New York, NY","853997549417639937","2017-04-17 15:44:16","#EasterEggRoll
trump: are these asians legal?
staff: not eggroll as in nvm..."
"16223941","New York City","853997470027845635","2017-04-17 15:43:58","@realDonaldTrump @foxandfriends I feel so bad for the people buying into your complete incompetence and lies. I guess ignorance is bliss..."
"12412222","New York, NY","853997415619338240","2017-04-17 15:43:45","@W7VOA @JuddApatow @WhiteHouse @NRA Did he shoot it?"
"822642106745372672","New York, USA","853996828689223681","2017-04-17 15:41:25","@TheRealBeatBoss Cops have warned residents of Pennsylvania, New York, Indiana and Michigan to be on the lookout for Stephens"
"799461367199698944","New York, USA","853996562506272770","2017-04-17 15:40:21","@realDonaldTrump Seriously? You expect us to believe this??"
"804495967378673664","New York, USA","853996306725048320","2017-04-17 15:39:20","@StopTrump2020 @Supertoaste @HuffPostPol Tax plan during campaign only cut for top 1%. Called out, trump claimed it was negotiating point."
"251050752","New York, USA","853996242291933184","2017-04-17 15:39:05","Like trump, i rely on my twitter for news business communication alerts etc everything"
"16504375","new york","853996187812331525","2017-04-17 15:38:52","@mwmann15 And I bet not a single Trump supporter who threatened Gabby will have bad anything to say about this."
"291133196","New York, USA","853996145437265922","2017-04-17 15:38:42","#EasterEggRoll with all the rotten eggs the Trump Administration has been laying the kids should have no problems finding eggs"
"22667012","new york, NY","853995918751879171","2017-04-17 15:37:48","@realDonaldTrump The real news is kicking as @realDonaldTrump  wish american could say the same about u #TrumpTaxes  #ImpeachTrump"
"14680172","New York","853995895796494336","2017-04-17 15:37:42","@effiedog @vicky_hudson99 @Amy_Siskind The Constitution explicitly states what to do with corrupt/cheating POTUS: impeach, not re-vote."
"38207521","New York, NY","853995734194159616","2017-04-17 15:37:04","@FoxNews @realDonaldTrump 100% right take the money wasted on illegals and use every penny available"
"822642106745372672","New York, USA","853995726275096576","2017-04-17 15:37:02","@GIJoeOPS Absolutely!"
"762284686349574144","New York, NY","853995580800073728","2017-04-17 15:36:27",".@YouTube @realDonaldTrump @POTUS @VP @WhiteHouse @EricTrump @IvankaTrump Kill N.Korean EMP satelite passing above USA"
"40227558","New York, NY","853995562596741120","2017-04-17 15:36:23","@maddow, @maggieNYT, @EricBoehlert, @ndrew_lawrence as the White house having Easter festival. Is Sean Spicer is in"
"32500756","new york new york","853995562072408065","2017-04-17 15:36:23","@realDonaldTrump @foxandfriends Joker."
"180012968","New York City","853995504375615490","2017-04-17 15:36:09","@thehill GOP, White House &amp; Trump need to denounce white supremacists who come to NY to kill African Americans."
"734237318270320640","New York City, New York","853995486382084096","2017-04-17 15:36:05","@Mike_P_Williams @realDonaldTrump Provide backup to your claim."
"2563351882","New York, USA","853995483110486016","2017-04-17 15:36:04","@realDonaldTrump If you have nothing to hide, you have nothing to fear. Just release your taxes as YOU said you would. The people care!"
"24873321","New York","853995439783333889","2017-04-17 15:35:53","@DRUDGE_REPORT @realDonaldTrump only with his voters."
"3861345322","New York, USA","853995373257523201","2017-04-17 15:35:38","Google is reporting a record number of searches in terms WWIII, Trump war Russia War"
"1214417917","Harlem, New York","853995351006748672","2017-04-17 15:35:32","@realDonaldTrump STFU! Get ready for #IMPEACHMENT"
"18492599","New York","853995215153242112","2017-04-17 15:35:00","@realDonaldTrump Assume this your outreach for bipartisanship?"
"8839632","New York","853995022924034048","2017-04-17 15:34:14","The Tax Day protesters called for Pres. Trump to release his tax returns, which the president continues to refuse to do."
"4255740974","New York, NY","853994868271534080","2017-04-17 15:33:37","@LTLCRO @PolitiFact @realDonaldTrump @BarackObama fun seeing obozo goofing around during flood crisis and goon tards like you defend him."
"382916945","New York City","853994770351501313","2017-04-17 15:33:14","@realDonaldTrump Kewl spelling asshole."
"16797630","New York City","853994742287409154","2017-04-17 15:33:07","@realDonaldTrump I doubt you read it. I doubt you can read at all."
"605604355","Staten Island New York","853994684468867075","2017-04-17 15:32:53","@realDonaldTrump Not small we do it because of your corruption and lies"
"605604355","Staten Island New York","853994325562335232","2017-04-17 15:31:28","@realDonaldTrump Because you lie And lie"
"16724017","New York City","853994131626094592","2017-04-17 15:30:42","@realDonaldTrump #ReleaseYourTaxes #ReleaseYourTaxes #ReleaseYourTaxes #ReleaseYourTaxes #ReleaseYourTaxes #ReleaseYourTaxes whatchahiding?"
"461356460","New York City ","853993992790396928","2017-04-17 15:30:08","Trump will hope to have a row with NK and come out on top quickly and easily. Barring the fact that this will never happen the way he thinks"
"772259863460282368","New York Suburbs ","853993992576544769","2017-04-17 15:30:08","@JoyAnnReid I wonder if the Easter celeb the Trump family hosted at Mar a Lago was more festive.  This is pathetic"
"26020196","New York","853993974801072128","2017-04-17 15:30:04","@realDonaldTrump So where is/are the first dog or dogs?"
"107818860","New York, NY.","853993833151037440","2017-04-17 15:29:30","@WSJ Trump is a coward. Anyone can bomb a vacated airfield and mountain caves. Attacking a powerful military is too scary for Chump."
"745483116664365056","New York, USA","853993801693749249","2017-04-17 15:29:23","Happy Inauguration @realDonaldTrump &amp; @mike_pence. What are your plans to ensure an end to extreme poverty by 2030? #GlobalCitizen"
"238696316","Lisbon, PT & New York City, US","853993781120598016","2017-04-17 15:29:18","That #China, like #Russia still wants #DonaldTrump as POTUS, because it benefits both of them, in my opinion (2/)"
"2347322868","New York, USA","853993748434268165","2017-04-17 15:29:10","@realDonaldTrump Did you actually read it?"
"2905444113","Bx, Bk NYC","853993694504132609","2017-04-17 15:28:57","@CNN They ""gotta behave"" or what? Trump really thinks NK gives a dam what he thinks..."
"605604355","Staten Island New York","853993616813023232","2017-04-17 15:28:39","@realDonaldTrump Are you brain dead you said turkey"
"275576581","New York","853993517613547522","2017-04-17 15:28:15","@postpolitics Trump &amp; Jones are just two of the characters in the Republican Theater of the Absurd."
"745483116664365056","New York, USA","853993447346380801","2017-04-17 15:27:58",".@realDonaldTrump Please #TakeTheMeeting with tribal leaders across the United States. The White House should be an open &amp; inclusive place."
"745483116664365056","New York, USA","853993369265164288","2017-04-17 15:27:40",".@realDonaldTrump Syrian refugees deserve safe shelter. The US can do more for the most vulnerable. Be a #GlobalCitizen #RefugeesWelcome"
"15031163","NYC ","853993286058618880","2017-04-17 15:27:20","@realDonaldTrump @foxandfriends please stop watching TV and do your job, or if you MUST, watch an unbiased non-propagandist source"
"1584732452","New York, NY","853993220136685569","2017-04-17 15:27:04","@Brian_Hjelle To get Trump out of office, Democrats must control Congress. Full stop."
"2324641804","Colony 9/Jubilife City/NYC","853993103543472128","2017-04-17 15:26:36","@realDonaldTrump You spelled congressional wrong"
"194989479","New York City","853993062758043648","2017-04-17 15:26:27","@LouiseMensch Or this: If you think there is a Trump-Putin quarrel, you should stop commenting on geopolitics. Period."
"341636436","NYC","853992941920149504","2017-04-17 15:25:58","@DRUDGE_REPORT @realDonaldTrump Clearly fake news. So sad."
"823215175474020353","New York, USA","853992887880744961","2017-04-17 15:25:45","@realDonaldTrump Thanks for your help!

Signed,
All Democrats"
"713872836029521920","New York, USA","853992768548593664","2017-04-17 15:25:17","@BraddJaffy @realDonaldTrump is more of an embarrassment with every new day."
"48562518","New York","853992515120365568","2017-04-17 15:24:16","@realDonaldTrump Says the biggest Liar.  Hey that can be your new show.  First #resign"
"308851637","New York","853992475140263936","2017-04-17 15:24:07","@dumptrump33 @realDonaldTrump @ossoff Yes now Trump deflecting to negative propaganda hopefully it fails!!"
"728322372919529473","New York, NY","853992455603187715","2017-04-17 15:24:02","@realDonaldTrump Those are all lies lol he wants to help the American people, unlike you."
"250697320","New York","853992416415756290","2017-04-17 15:23:53","@danpfeiffer Maybe he thought it was the pledge of allegiance to Trump!#dictator"
"764091814060122112","New York, USA","853992398153809920","2017-04-17 15:23:48","@MichelJFaulkner @POTUS @mike_pence @IvankaTrump @EricTrump @nypost @FoxNews @NMalliotakis @netanyahu @DonaldJTrumpJr AMEN"
"973285034","New York via Chicago","853992370974621696","2017-04-17 15:23:42","Trump supporters beaten up in #Berkeley need to sue the city. Police told to do nothing."
"15735939","New York, NY","853992082331009024","2017-04-17 15:22:33","I hope they let Trump have a phone in jail. Those tweets are going to be AMAZING"
"15867634","NYC","853992024491655172","2017-04-17 15:22:19","Im almost glad Trump invited that ""fake news"" chaos into this world. The news been a propaganda machine for racism &amp; government."
"1587402246","New York, NY","853991949807882241","2017-04-17 15:22:01","@CNN Trump should understand he   might be a granny to Nk president he should choose his words careful!! He is a sick person!!"
"77846578","Brooklyn, New York","853991891188240386","2017-04-17 15:21:47","Trump talkin greasy to North Korea because he already hacked their nuclear centrifuges and ruined their missile program. Go ahead bro talk."
"3026512234","Boston/NYC","853991780961968128","2017-04-17 15:21:21","@realdonaldtrump is a DOOFUS-a SELF-SERVING BUFFOON. They were WARNED the EggRoll was YUGE! @FLOTUS @POTUS SCREWED it up. #Theview @Reince45"
"253257813","New York","853991738570153984","2017-04-17 15:21:11","@nashtnmom1 @co_rapunzel4 @POTUS Where is that?"
"251192064","Hell, NYC","853991712582139905","2017-04-17 15:21:05","some woman on The View ""can you believe trump was tweeting on easter? even jesus rested on the 7th day"" someone send help"
"253257813","New York","853991569510322177","2017-04-17 15:20:31","@tyre64 @co_rapunzel4 @nashtnmom1 @POTUS I did a study of Apache beliefs many years ago and they feature a virgin birth."
"41269328","New York, New York","853991542255742977","2017-04-17 15:20:24","@JordanUhl Maybe Melania moving to the White House will be a good thing"
"816031073482211328","New York, USA","853991475956330496","2017-04-17 15:20:08","@realDonaldTrump I have it. A brisk read."
"3369686559","New York, USA","853991408025382912","2017-04-17 15:19:52","@realDonaldTrump An actual tweet from the prez of the USA. Do you even read what you write? Learn to use a "":"" too... SAD!"
"16523793","New York, NY, USA","853991348516638721","2017-04-17 15:19:38","@izzoJA @BenHooperWrites @realDonaldTrump And that state argument. Trump won 3/5ths... 30-20. And beat the Crooked Carcass by 75 ECs."
"2965428766","New York ","853991127271256065","2017-04-17 15:18:45","I fucking hate the hill bully trash mfs that voted Trump into office. America is a real joke to me no lie"
"2956990209","New York, USA","853991068580409345","2017-04-17 15:18:31","How yall niggas afraid of one murderer but not trump"
"1214417917","Harlem, New York","853991029481119744","2017-04-17 15:18:22","@realDonaldTrump Golden pee pee  boy, you are supposed to unite the country. NOT cause discord. 
Of course, unless you are a Russian spy...."
"45838237","New York, NY","853990985164083200","2017-04-17 15:18:11","@realDonaldTrump Please designate the #MuslimBrotherhood a terrorist organization to #MakeAmericaSafeAgain @frankgaffney"
"281610530","New York","853990900015517697","2017-04-17 15:17:51",".@DLoesch ""I think foreign policy has switched 180 since #Trump took office."" #Trump100days"
"755964849339764736","New York, USA","853990867031527424","2017-04-17 15:17:43","@williamlegate @lizfinger1 Lying Rats are jumping off the Trump-Russia shipwreck - trying to lie some more to save their own necks"
"49386196","NYC","853990839764344833","2017-04-17 15:17:37","@itsjustme_car @kylegriffin1 ""And that was the last time anyone saw Melania Trump at the White House."""
"22669051","new york, USA","853990821208760321","2017-04-17 15:17:32","@CNN And Trump said what when Obama told Putin to ""cut it out""  and now look at him .."
"21205320","NYC & PA ","853990752711520261","2017-04-17 15:17:16","@Annaladygrande @brettsmiley @realDonaldTrump this is actually doctored- it is a video run backwards."
"3109543847","New York, NY, USA","853990739998638086","2017-04-17 15:17:13","@DianneG @FLOTUS @POTUS @DaniellaMicaela #immigrants do all the work."
"47868362","New York","853990734944456704","2017-04-17 15:17:12","@eren2ne1 @Mike_P_Williams @ManMountain78 @JordanUhl @realDonaldTrump Trump flipped on Syria policy, China policy, locking up Hillary, etc."
"23714644","New York","853990681609633792","2017-04-17 15:16:59","@thehill @AGSchneiderman unite against  and defeat #DonaldTrump"
"3369686559","New York, USA","853990666740936704","2017-04-17 15:16:55","@realDonaldTrump Then shut up about it..."
"567883440","New York","853990643844165637","2017-04-17 15:16:50","President Trump waiting at finish line of Boston Marathon, demanding to see birth certificate of winning Kenyan..."
"837146064914432000","New York, NY","853990627255742465","2017-04-17 15:16:46","@NYCMayor @POTUS Ok Bill, I agree, if you agree to take care of these people and their kids with your own money not the tax payers."
"351815223","New York","853990622709075974","2017-04-17 15:16:45","@DaisymayLong @POTUS @NoBulll101 Move to one of the red states - you will feet at home."
"327092513","Rehoboth Beach via NYC ","853990558074904577","2017-04-17 15:16:30","@michaelbatnick Trump"
"31101965","New York","853990497039388674","2017-04-17 15:16:15","Tune into  @FoxNews @JonScottFNC and I will be talking about whether @realDonaldTrump hates the press or just the transparency we bring?"
"253257813","New York","853990456102977538","2017-04-17 15:16:05","@tyre64 @co_rapunzel4 @nashtnmom1 @POTUS BTW, the concept of a virgin birth is widely shared with other religions."
"2998209231","New York, USA","853990434183557120","2017-04-17 15:16:00","@realDonaldTrump @foxandfriends But, congrats! Your tweets are no longer pathetic, just sad."
"24735717","New York, NY","853990333843206145","2017-04-17 15:15:36","@realDonaldTrump Super liberal? Oh please tell me he wears a cape?!?!? THAT would cool!!"
"245133364","New York City","853990244470927361","2017-04-17 15:15:15","How to Defend Refugees and Fight the Trump Travel Ban Using International Law in American Courts"
"43017707","NYC","853990222668890112","2017-04-17 15:15:10","Something about Donald Trump being the catalyst for a nuclear war makes it silly enough for me to not really care about."
"3369686559","New York, USA","853990201223512069","2017-04-17 15:15:04","@realDonaldTrump The great ""uniter"" folks!"
"823307195316137984","New York, NY","853990177097830400","2017-04-17 15:14:59","@realDonaldTrump Typical bully profile. Beat up everyone else then claim victimhood. U r not a #snowflake u r a #mushroom"
"399712913","New York City and points West","853990095577395200","2017-04-17 15:14:39","@CNN Trump had to be reminded to salute Star Spangled Banner and not wait for Russian National Anthem"
"2998209231","New York, USA","853990068423405569","2017-04-17 15:14:33","@realDonaldTrump @foxandfriends Nope, your first 90 days proves what a failure you are. Obama had North Korea in check. Try again, loser."
