"userid","userlocation","statusid","statustime","tweet"
"51883798","Michigan","848564289761931264","2017-04-02 15:54:26","@PaulG_Man @MarkMurphy2011 @FoxNews @newtgingrich the FBI does not leak like a sieve, unlike the White House"
"2364565651","Rural, Central Michigan","848564058882281472","2017-04-02 15:53:31","@neal_katyal Interesting that the official 9th circuit website calls Hawaii v Trump a ""Travel Ban"""
"802611720023932929","Michigan, USA","848563621651197953","2017-04-02 15:51:47","@charliekirk11 @DonaldJTrumpJr Obama was against gay marriage.  POTUS already attended gay marriage."
"3122831008","Michigan ","848563477245505541","2017-04-02 15:51:13",".@realDonaldTrump Please #TakeTheMeeting with tribal leaders across the United States. The White House should be an open &amp; inclusive place."
"819953732272160768","Michigan, USA","848563317291569152","2017-04-02 15:50:35","@realDonaldTrump just repeal it"
"2712489396","Kalamazoo Michigan, USA","848562938721992705","2017-04-02 15:49:04","@foreignpolicy77 @AngelaKrebs444 Trump you are such a bitch"
"22969707","Manistique, Michigan","848562043162697729","2017-04-02 15:45:31","The opposition party (@MeetThePress) is working hard to derail @realDonaldTrump as the Democratic Party regroups for 2018. #SundayMorning"
"1205097614","Detroit Michigan ","848561878527655936","2017-04-02 15:44:52","NYC &amp; Florida need to hurry the Trumps to get their money for travel/ security, because Donald has a habit of skipping out on payments owed!"
"796039590159085568","Michigan, USA","848561629021302785","2017-04-02 15:43:52","@realDonaldTrump I hope your administration prosecuted these people involved mr. President"
"2183153528","Michigan ","848561153424973825","2017-04-02 15:41:59","@chucktodd @realDonaldTrump --when you could be investigating dire topics i.e. Widespread pedophilia in US"
"2422903800","Michigan","848560629082456064","2017-04-02 15:39:54","@realDonaldTrump You are a pathetic man with grave mental problems. Seek help before you kill us all."
"716649854320177152","Michigan ","848560348097544193","2017-04-02 15:38:47","@LANURSE1 @realDonaldTrump I have sir will vote trump in 2020. Next"
"801850836334866433","Michigan, USA","848559622533382145","2017-04-02 15:35:54","@DanScavino @realDonaldTrump @justinamash The fat golfing traitor has done nothing for Michigan, you imbecile, so shut your punk mouth, boy."
"802611720023932929","Michigan, USA","848559263995895810","2017-04-02 15:34:28","@CNNPolitics Fresh air and exercise keeps our POTUS at his best!"
"19843899","Michigan, USA","848559210090700801","2017-04-02 15:34:15","@subzerov690 @KevinDarryl @womensmarch @realDonaldTrump There is going to be one Apr 15th"
"2175082734","East Lansing, MI","848559107619651591","2017-04-02 15:33:51","@realDonaldTrump Love and strength are not words I would use to describe your party unless you are referring to love affair with Putin"
"23891584","Michigan, USA","848559046516977668","2017-04-02 15:33:36","@realDonaldTrump You said it yourself that it was dead you gigantic buffoon. #resign"
"2460162113","Lansing, MI","848558983883485185","2017-04-02 15:33:21","@realDonaldTrump Yes, heaven forbid whistle blowers point out corruption in government."
"824688009576665088","Michigan, USA","848558622678405121","2017-04-02 15:31:55","@realDonaldTrump The Fake New thing has run its course.  You faithful will always deny facts, and thenrest of us know better. #FailingTrump"
"2712489396","Kalamazoo Michigan, USA","848558556475531264","2017-04-02 15:31:39","@AynRandPaulRyan @realDonaldTrump Get him out of the WH."
"783471543234007044","Michigan, USA","848558399147171843","2017-04-02 15:31:02","@bdgrabinski @realDonaldTrump Ummm! Think that out stupid @bdgstupid"
"783471543234007044","Michigan, USA","848558033642942464","2017-04-02 15:29:35","@Advil @realDonaldTrump Stupid ass! @ advil"
"2385389653","Michigan, USA","848557591361970176","2017-04-02 15:27:49","meet the press Whoa, Check it out #ClintWatts says #Russia helped Bernie Sanders and #Trump with their hacks which were used in campaigns!"
"3424489361","Michigan, USA","848557423443009537","2017-04-02 15:27:09","@RDebag @GraphicHouse48 @StrollGina @Lordozz @realDonaldTrump The #ImWithHer douchebots are out in force today."
"837084094588727299","Michigan","848557145385783298","2017-04-02 15:26:03","Main Strm Media continues 2 play race card against Trump Admins. We r all Americans. Period. No division.No difference.Blood is blood #MAGA"
"35095868","Grand Rapids, Michigan","848556909233831936","2017-04-02 15:25:07","Where is my George Soros money? Where are my many Russian rubles for the election of Trump? Pls send immediately; I cannot afford healthcare"
"3424489361","Michigan, USA","848556816443342849","2017-04-02 15:24:45","@croqkbh @StrollGina @worldflood1 @Lordozz @realDonaldTrump Jesus is #1."
"15300132","Michigan, USA","848556788937093121","2017-04-02 15:24:38","@realDonaldTrump @NBCNews When will you tell the truth to the American people?"
"141263863","Lansing, Mi","848556597160837120","2017-04-02 15:23:52","@realDonaldTrump Hah! They peed on you!"
"468349207","Grand Rapids, Michigan","848555756744040452","2017-04-02 15:20:32","@realDonaldTrump Seriously, you think the American people are that ignorant.  You are as guilty as the day is long."
"715901818186805252","michigan","848555609188253699","2017-04-02 15:19:57","@LouDobbs @POTUS Get a Grip Lou, Time to take the gloves off with the Communists and Expose them for what they are!"
"11866582","Ann Arbor, Michigan","848555482444910592","2017-04-02 15:19:27","Rosa Parks sat so Martin Luther could walk. Martin Luther walked so Barack Obama could run. Barack Obama governed so Donald Trump can golf."
"15300132","Michigan, USA","848555384054968322","2017-04-02 15:19:03","The Trump party won the Presidential election!  Rep. only kept Congress.  Everyone lost.  Fake Republican President @realDonaldTrump"
"511372257","Michigan, USA","848555232967761921","2017-04-02 15:18:27","@AaronMesic @AH_Michael @slowbeef HAHAHAHAHAHAHA oh wait are you serious about the Trump being honest thing?"
"715901818186805252","michigan","848555109894078464","2017-04-02 15:17:58","@LouDobbs @POTUS Mc Cain was brainwashed in commmie prison in N Vietnam! thats why he makes no sense most of the time!"
"706286416351916032","Michigan, USA","848554958224052225","2017-04-02 15:17:22","@EricShawnTV @FoxNews @FoxNews @POTUS @realDonaldTrump @UN @USUN TRUMP IS DIRTY!"
"3424489361","Michigan, USA","848554255132872708","2017-04-02 15:14:34","@realDonaldTrump Jail #ObamaSpyRing"
"43477755","Michigan, USA","848554031207284736","2017-04-02 15:13:41","I think POTUS has totally helped increase social acceptability of Twitter wars, especially among public figures &amp; companies."
"706286416351916032","Michigan, USA","848553939398262784","2017-04-02 15:13:19","@FoxNews @ericbolling @realDonaldTrump Trump does not know how to care about relationships. He is a failed psychopath."
"15300132","Michigan, USA","848553763803627520","2017-04-02 15:12:37","Using Russian tactics to win the Republican nomination means neither party really won the election.  Iligetimate @realDonaldTrump president."
"2723303783","Michigan. ","848553569972350977","2017-04-02 15:11:51","@tia6sc @POTUS @VP God Bless To All."
"812025450843095040","Michigan, USA","848553445825150976","2017-04-02 15:11:21","@realDonaldTrump Sir, this only real in your troubled mind. Please stop!"
"297528617","west michigan","848553403596800001","2017-04-02 15:11:11","@realDonaldTrump Why is this investigation taking so long?"
"16569817","Lansing, IL","848553283765624832","2017-04-02 15:10:42","@mmfa To use a cliche, they r a day late, $ short. By the end of Trump era, climate damage irreparable."
"821100147887185927","Michigan, USA","848553087749038084","2017-04-02 15:09:56","@realDonaldTrump The leakers appear to be in your administration"
"821100147887185927","Michigan, USA","848552813147942913","2017-04-02 15:08:50","@realDonaldTrump Coming from a fake president and state run @fox news this is another non story, you are a hack @POTUS  #liar #1termtrump"
"837084094588727299","Michigan","848552523749351425","2017-04-02 15:07:41","@realDonaldTrump Nunes has NOT lost his credibility. He has *upped it 10X from my perceptive. Secret Shadow is deep &amp; wide. #MAGA"
"832572299702329346","Michigan, USA","848552419747409920","2017-04-02 15:07:16","@DTrumpExposed @realDonaldTrump fact - Donny is currently under federal investigation"
"825877724363358211","Michigan, USA","848552301061132288","2017-04-02 15:06:48","@realDonaldTrump How is it possible that you could get 21000 likes"
"35104212","Michigan","848552289346490368","2017-04-02 15:06:45","@FaceTheNation @linksteroh So, Nikki. Are you saying that Trump is full of shit? Good observation."
"730930786921287680","Michigan, USA","848551954213216256","2017-04-02 15:05:25","@realDonaldTrump Stop day dreaming focus on being the President not the fake twitter New President  breaking News"
"809532947342782464","Michigan, USA","848551670984441856","2017-04-02 15:04:18","@realDonaldTrump Love &amp; Strength. HAHAHAHAHA HAHAHAHAHA. Fake News HAHAHAHAHA HAHAHA. SUCH A LOSER. ART OF THE DEAL more like SHIT THE BED."
"832572299702329346","Michigan, USA","848551605930741760","2017-04-02 15:04:02","@realDonaldTrump I always new you were stupid, recently realized you are also, completely insane! Bigly...."
"411645723","Michigan, USA","848551329719046146","2017-04-02 15:02:56","@mmpadellan @realDonaldTrump Trump is a fake &amp; so is anything that comes out of his mouth"
"339672379","Michigan ","848551160915132416","2017-04-02 15:02:16","@LevinTV tired of Conservatives not calling @realDonaldTrump out for his campaign lie of repealing. #DonnieDemocrat #LyinDonnie #conman"
"788085407405703168","Grand Rapids Michigan","848551131240423425","2017-04-02 15:02:09","@RealVinnieJames @Truthteller1101 @ProudTexanGal @VicLovesAnimals @POTUS When did Ryan get $ from Soros???"
"574433864","Michigan, USA","848550915057610756","2017-04-02 15:01:18","@subzerov690 @kayleighmcenany You forgot @realJeffreyLord &amp; by the way @realDonaldTrump knew his staff was colluding with Ruse."
"16495147","Michigan","848945553236996096","2017-04-03 17:09:27","Jamm is definitely more Trump than Bobby Newport.  #ParksAndRec"
"27423830","Fraser Michigan","848944822668931072","2017-04-03 17:06:33","@realDonaldTrump When are you going to get over that you won? Quit bragging! Total lack of professionalism!"
"766672476","West Michigan","848944690762330112","2017-04-03 17:06:01","@TinaMcGugan OR make her look like she is anywhere near the grounds of the freaking White House of the freaking United States of America"
"785986747356282882","Michigan, USA","848944585661440000","2017-04-03 17:05:36","@rolandscahill @pencilartguy @In2HotH2O @realDonaldTrump @Twitter @Support Maybe use should be, what else do we have to lose"
"824152162699800576","Michigan, USA","848944267032756225","2017-04-03 17:04:20","@AynRandPaulRyan @realDonaldTrump @FoxNews @FBI @FoxNews knows too...they are complicit in the #WhitehouseFakeNews and #TrumpPropaganda"
"785986747356282882","Michigan, USA","848944136489230336","2017-04-03 17:03:49","@rolandscahill @realDonaldTrump They will indeed call him a clown and a loser"
"785986747356282882","Michigan, USA","848943689049055233","2017-04-03 17:02:02","@realDonaldTrump More fake news Trump you will make up anything to turn the focus off of WH AND YOU."
"132242898","Port Huron, Michigan","848943360337379328","2017-04-03 17:00:44","The Trump presidency is dying of a thousand cuts, nearly all of them self-inflicted. #realDonaldTrump"
"41147623","Chicago, Lansing, Illinois","848943124424601600","2017-04-03 16:59:48","DONALD TRUMP IS A SICK PUPPY!

DONALD TRUMP IS A SCARY MOTHER!"
"24762949","Chicago & SW Michigan","848942944526749696","2017-04-03 16:59:05","@margbrennan @POTUS ""Other things""... like the Loch Ness monster? Please define."
"786041091615174656","Michigan","848942940315582465","2017-04-03 16:59:04","@realDonaldTrump Have you ever apologized for ANYTHING?  Ever??"
"776772131614920704","Michigan, USA","848942896485212161","2017-04-03 16:58:53","@realDonaldTrump NEVER!!! LOCK HER UP!!!"
"41147623","Chicago, Lansing, Illinois","848942799265419264","2017-04-03 16:58:30","JESUS WAS RIGHT! There is such a thing as the devil: Yes, DONALD TRUMP exists! See John 8:44."
"71028310","Bloomfield Hills, Michigan","848942386038411265","2017-04-03 16:56:52","@NancyPelosi Please send a letter to Trump demanding he seek Congressional authorization before escalating US involvement in Yemen."
"819460056316018689","Michigan, USA","848942274700554240","2017-04-03 16:56:25","The #russiandossier fake news story was an attack by Russia on @realDonaldTrump and the dims (D) and DNC media gladly participated in it!"
"843151652626616321","Michigan","848941964556984324","2017-04-03 16:55:11","@Impeach_D_Trump Epic."
"71028310","Bloomfield Hills, Michigan","848941857056927745","2017-04-03 16:54:45","@repsandylevin Please sign the letter to Trump demanding he seek Congressional authorization before escalating US involvement in Yemen."
"101040161","Michigan, USA","848941809929777152","2017-04-03 16:54:34","Thousands of ISIS fighters returning home to former Soviet states, will have a real hatred for Putin.

Trump just put a target on America."
"33504296","Flint/Lansing/Detroit/Chicago","848941650541936642","2017-04-03 16:53:56","Personally, I dont think that Trump should get to nominate someone to the SCOTUS until he is fully cleared of current investigations."
"43613406","Michigan, USA","848941441317515264","2017-04-03 16:53:06","@realDonaldTrump Can you just let it go and do your damn job!"
"314241325","Michigan, USA","848941353069367296","2017-04-03 16:52:45","@AynRandPaulRyan @realDonaldTrump @foxandfriends So you support the tyranny of the majority? I bet the Jim Crow days make you wet."
"825876105139802114","Michigan, USA","848940718794170369","2017-04-03 16:50:14","@frankiebenka @realDonaldTrump @FoxNews @FBI Kind of like this idea but seems like it would be really difficult."
"826208082590101505","Michigan, USA ","848940590867914752","2017-04-03 16:49:44","@neeratanden The mystery is why Trump supporters have such a hard time understanding that."
"300418653","Detroit, Michigan","848940079443841024","2017-04-03 16:47:42","@realDonaldTrump Certainly hope the he ( and all other foreign leaders) remember that you do NOT represent the majority of Americans."
"715901818186805252","michigan","848940062138023937","2017-04-03 16:47:38","@realDonaldTrump As long as we do not  repeat do not send them Money or Weapons, we will get along just fine!"
"287712970","Farmington Hills, Michigan","848939742167265280","2017-04-03 16:46:21","@realDonaldTrump Check your Depends."
"826733597193359360","Michigan, USA","848939380962099200","2017-04-03 16:44:55","@realDonaldTrump get the fuck over her man honestly do you do anything besides complain about other people"
"884631404","Michigan, USA","848939302109278208","2017-04-03 16:44:36","Waiting  for Trump Surprem Court Pick is  a complete Joke by Dem..its showing  how must they hate Constitution."
"35104212","Michigan","848938368360755201","2017-04-03 16:40:54","@CNN @WonderWomanWins As much as you are behind the EIGHT-BALL, Trump?"
"828317680230866944","Lansing, MI","848938081151578112","2017-04-03 16:39:45",".@realDonaldTrump 505 days, 23 hours and 20 minutes #ImpeachTrump"
"830424732143005696","Michigan, USA","848938047861346304","2017-04-03 16:39:37","Because of this #SusanRice bombshell, we should all definitely expect CNN, NYT and WaPo to spin a story about Trump and Russia by tonight."
"833034808452345859","Michigan, USA","848938027258916864","2017-04-03 16:39:32","@xdelmar59 Because remember, Monica belongs in the white house, but not Melania."
"116294580","Michigan, USA","848937946120060929","2017-04-03 16:39:13","@realDonaldTrump @foxandfriends Fox and friends would eat a trump shit sandwich and tell you it was delicious.."
"715901818186805252","michigan","848937762111725572","2017-04-03 16:38:29","@LouDobbs @realDonaldTrump Hey Lou: is that Boom! or Kaboom? just asking!"
"819175940211220480","Michigan, USA","848937660932661250","2017-04-03 16:38:05","@Soulcommander59 @JustinCaffier @realDonaldTrump Ban California, lol"
"809532947342782464","Michigan, USA","848937445907456000","2017-04-03 16:37:14","@realDonaldTrump U know his name backwards ISIS. NUFF SAID."
"819175940211220480","Michigan, USA","848937443000815616","2017-04-03 16:37:13","@erichmcelroy @Menelwe @twfreedom50 @realDonaldTrump Make America great again"
"843151652626616321","Michigan","848937249626624000","2017-04-03 16:36:27","@ChadLivengood @beckmeagan Seems like the Trump Train needs to sell more ticket. People are getting off of the train at every stop. :)"
"819175940211220480","Michigan, USA","848937230651576320","2017-04-03 16:36:22","@erichmcelroy @twfreedom50 @realDonaldTrump Make America great again"
"819175940211220480","Michigan, USA","848937131758301186","2017-04-03 16:35:59","@erichmcelroy @realDonaldTrump Make America great again"
"3794736614","Michigan/Florida traveler","848937008877719552","2017-04-03 16:35:30","@GovMikeHuckabee @Lonestar357 @realDonaldTrump  How about jail time for reporters who accepted classified info, obtained illegally?"
"16163777","Detroit,Mi","848936722578755584","2017-04-03 16:34:21","@Evan_McMullin @denisesaturn Red herring, as in Russian attempt at deflection. RUSSIA RUSSIA RUSSIA IMPEACH TRUMP EXILE BANNON JAIL RYAN"
"1895927796","Michigan","848936634464731136","2017-04-03 16:34:00","@realDonaldTrump GOP greed over people..we no what you all love ..money not country..diff not people"
"35104212","Michigan","848935983605264387","2017-04-03 16:31:25","@TimeLordJeff @elmer_a_chile Yeah, he can visit you in prison, Trump."
"801178131415597056","Michigan, USA","848935637000564736","2017-04-03 16:30:02","@realDonaldTrump Salute: He Will Help In The Middle East . Great Job POTUS"
"3424489361","Michigan, USA","848935517030887428","2017-04-03 16:29:34","@UH60Av8tor @572horse @realDonaldTrump #SusanRice #LockHerUp Today. Obama, Clintons, Comey, Lynch, too."
"728778277981061120","Michigan, USA","848935511670566913","2017-04-03 16:29:33","@VideoMilitia @snoogering @rolandscahill @realDonaldTrump all because I can go across state lines"
"728778277981061120","Michigan, USA","848935323459563521","2017-04-03 16:28:48","@VideoMilitia @snoogering @rolandscahill @realDonaldTrump And who gives a shit about that dam article, I went from $800/mth to $108/mth"
"23440458","michigan","848935298184560641","2017-04-03 16:28:42","@realDonaldTrump when you say ""and many other things"" you sound like a moron. Look into your brain and put those ""other things"" in words."
"86955832","Royal Oak, Michigan","848935288294518786","2017-04-03 16:28:39","@duggan1972 @TODAYshow What @POTUS dose not trust his secretary of state? #JaredKushner is so well equip to handle foreign affairs, NOT"
"822860432176218113","Michigan, USA","848935031615696897","2017-04-03 16:27:38","@DineshDSouza @realDonaldTrump just trying to create "" fake news """
"2423462796","Lennon,Michigan","848934924686176256","2017-04-03 16:27:13","@ShonnaRoseS @VoiceOfVegeta @passthehanky @Takahata101 im talking about the woman trump said ""bad things about"""
"831683215001841664","Michigan, USA","848934663473303552","2017-04-03 16:26:10","@MotherJones Trump probably gave the report to Nunes Who then gave it to FOXNews"
"264833204","Michigan","848934601775042560","2017-04-03 16:25:56","@Katmcbeez @jeff_bouchey @My3Dogzz @Mitt_Fit @mommyrat @jmpalmieri @POTUS @adamhousley Trump is especially corrupt and power hungry."
"767874775930773504","Michigan, USA","848934510561419264","2017-04-03 16:25:34","@UDontWant3Peat @realDonaldTrump @DrDavidDuke @Davewellwisher @AnnCoulter @RichardBSpencer @PrisonPlanet Take your porn elsewhere."
"487252192","Michigan","848934492752531456","2017-04-03 16:25:30","@realDonaldTrump @FoxNews @FBI Because you and yours are in league with russia to undermine our democracy!"
"1027007246","Menominee Michigan","848934079441620992","2017-04-03 16:23:51","@zesty_leftwing @LtUhura2017 I do and more Americans do everyday they want to send Trump away"
"253578908","USA, Michigan","848933971325054977","2017-04-03 16:23:25","@DoseOfMemeCream @TRafaelCimino @realDonaldTrump Hate, what makes you vote for him!!"
"193511318","Michigan, USA","848933824834785280","2017-04-03 16:22:50","@realDonaldTrump .            Did you ever apologize for deceiving the American public when you were elected? Just asking!

."
"18780750","Michigan","848933504591286273","2017-04-03 16:21:34","It starts with #Obama and a bunch of loyalist who #HateAmerica. They are ALL willing to #Die to #HarmAmerica.

#Trump must Fire 200 people"
"574865289","Lansing, MI","848933229646274562","2017-04-03 16:20:29","What crazy algorithm put a @realDonaldTrump ad at the start of a @DariaPlays review video?"
"760627201918185472","East Lansing, MI","848932637993562112","2017-04-03 16:18:07","@FoxNews Republicans better go for the nuclear option &amp; get used to it. No cooperation at all for Trump with the Dems in Congress."
"218973561","Michigan","848932593231945728","2017-04-03 16:17:57","Can someone please shut off the TVs in Boston airport playing CNN? Trump is talking, and he sounds like a 3rd-grader giving a book report."
"777208908150702080","Michigan","848932509232574464","2017-04-03 16:17:37","@realDonaldTrump @FoxNews @FBI No One Believes anything you or Fox News says.#Russia #illegitimate"
"843151652626616321","Michigan","848932432032280576","2017-04-03 16:17:18","@realDonaldTrump Are you going to build another hotel there? Why not ask for American prisoners to be released?"
"61634579","Michigan, USA","848932407654969346","2017-04-03 16:17:13","@realDonaldTrump Hillary lost. Get over it."
"841055408244568068","Michigan, USA","848932020910796800","2017-04-03 16:15:40","@realDonaldTrump @FoxNews @FBI It is unprecedented. Obviously there is a reason for it."
"163032766","Michigan","848931828585164801","2017-04-03 16:14:54","@realDonaldTrump TY My @POTUS for wonderful work u r doing to save America from the disaster Obama made of our foreign policy."
"798478365258903552","Michigan, USA","848931780254150656","2017-04-03 16:14:43","@erichmcelroy @twfreedom50 @realDonaldTrump Yup, but TRUE!!!"
"742779731376930816","Michigan, USA","848931647487705094","2017-04-03 16:14:11","@DonaldJTrumpJr Who really cares?? Did the SS sleep over?"
"843151652626616321","Michigan","848931618098212864","2017-04-03 16:14:04","@realDonaldTrump Shukron means Thank You in Arabic. Should you need congenialty lessons with odd handshakes, and all."
"130407836","detroit michigan","848931506768818176","2017-04-03 16:13:38","ahh another day of watching potus fight for the integrity of this nation, then watching liberal shit sacks slap the ball out of his hand"
"271466642","Michigan","848931434924474368","2017-04-03 16:13:21","@realDonaldTrump @FoxNews @FBI Fox News IS fake news"
"151215912","Roseville, Michigan","848931232964653060","2017-04-03 16:12:32","@realDonaldTrump GOD BLESS YOU MR. PRESIDENT...JUST BE YOURSELF~AS YOU ALWAYS ARE~SOMEHOW YOU GOTTA REAL KNACK FOR WORKIN THINGS OUT W/ Ppl."
"728778277981061120","Michigan, USA","848931052492075009","2017-04-03 16:11:49","@VideoMilitia @snoogering @rolandscahill @realDonaldTrump ....and the local company ADMITTED it was because of competition"
"728778277981061120","Michigan, USA","848930941263384578","2017-04-03 16:11:23","@VideoMilitia @snoogering @rolandscahill @realDonaldTrump No shit Sherlock, but I was able to buy OUT of state against a LOCAL company...."
"436373260","Michigan or Florida","848930076544651265","2017-04-03 16:07:57","@samlymatters @realDonaldTrump This from a someone who thinks she is Bat Girl."
"35104212","Michigan","848930009620336640","2017-04-03 16:07:41","@AndreaChalupa @Fackingfulcans He and Trump would probably enjoy a gang bang together, They are both THAT classless."
"821100147887185927","Michigan, USA","848930009322487808","2017-04-03 16:07:41","@realDonaldTrump Try keeping the handshake with your tiny hands under 30 seconds."
"821100147887185927","Michigan, USA","848929648566206464","2017-04-03 16:06:15","@realDonaldTrump Try not to embarrass the united States for once."
"2848930163","Michigan Road (1st Rd Built)","848929174819446785","2017-04-03 16:04:22","@SenDonnelly Reasons to block Gorsuch:

1. Merrick Garland
2. His record
3. Refusal to answer qs
4. Trump/Russia
5. 5-4 SCOTUS"
"39332530","Michigan USA","848929020611887104","2017-04-03 16:03:45","@Tellall2012 @realDonaldTrump Too late"
"1707468307","44.269 degrees north. Michigan","848928971840475137","2017-04-03 16:03:33","Has the @FBI taken the advice to watch Fox and Friends for their morning intelligence briefings? @POTUS swears by it. #msnbc #inners #maddow"
"822417439573078016","Michigan City, IN","848928883130937345","2017-04-03 16:03:12","@realDonaldTrump Do your thing big dog!!!"
"39332530","Michigan USA","848928879406440449","2017-04-03 16:03:11","@realDonaldTrump That makes ONE of us. 

You are a laughingstock to the rest of the world."
"831128296926621697","Michigan, USA","848928530843009024","2017-04-03 16:01:48","@realDonaldTrump When you meet the Chinese president make sure that is on behalf of the u.s. citizen also"
"406562943","Bay City Michigan","848928322566410240","2017-04-03 16:00:59","#SusanRice  Hey MSM.  You might want to check this out @NBCNews @CBSNews @ABC President DJT was right! @POTUS @realDonaldTrump"
"829431369759498241","Michigan, USA","848928286830972929","2017-04-03 16:00:50","@realDonaldTrump when are you stepping down?  Or are you just waiting for the investigation to say what we already know? Traitor!"
"828673632784306179","Michigan, USA","848928108703080448","2017-04-03 16:00:08","Trump keeps talking surveyed before election , no kidding the FBI was investigating since July U dumb asswhat do you think they were doing"
"829733385614528512","Michigan, USA","848928084954886150","2017-04-03 16:00:02","@EvanWilt_ @mschlapp @JohnCornyn No one trump picks will get in even a dem they would hate"
"2179019860","Michigan, USA","848927628287500288","2017-04-03 15:58:13","@realDonaldTrump @foxandfriends Oh look at the TROLLS,THEIR RUNNING SCARED.."
"41147623","Chicago, Lansing, Illinois","848927176124661761","2017-04-03 15:56:25","WE SUPPORT SALLY YATES! WE DESPISE DONALD TRUMP!"
"363938400","Lansing, MI","848926739334131712","2017-04-03 15:54:41","@realDonaldTrump @FoxNews @FBI More like unpresidented"
"151215912","Roseville, Michigan","848926525445603328","2017-04-03 15:53:50","@realDonaldTrump NO SURPRISE THERE~MUCH MORE EXPOSED IN FUTURE~BUT YOU GOT A LOT MORE VITAL ISSUES TO DEAL WITH~THEIR B.S. WILL BE EXPOSED."
"62469640","Michigan, USA","848926114789699584","2017-04-03 15:52:12","el-Sisi has an  egregious  approach to human rights and so does trump"
"716041121","Florida/Michigan","848925993616244736","2017-04-03 15:51:43","@derekahunter @puppymnkey Has @realDonaldTrump ever apologized for all of the racist, mean, &amp; lying comments he has made?"
"37426045","Michigan","848925875089408002","2017-04-03 15:51:15","@realDonaldTrump Dear Sir, please protect our Power Grids"
"26743165","Hastings, Michigan","848925575217598464","2017-04-03 15:50:04","Who is behind Russian terrorist attack in St. Pet subway?  Looks like people of Russia have had enough of tyranny.  Trump is cluless!"
"1386053473","michigan","848925270899863552","2017-04-03 15:48:51","@tchriste52 @WhiteHouse @POTUS 
So what connection did they find? Business, bribes, blackmail? Name one proven tie and give link please."
"813043003203973121","Michigan, USA","848924987671027712","2017-04-03 15:47:43","@Patrickesque @deray And Saddam Hussein used gas too and LEFT hit #GWB  hard everyday for that intervention - make up UR Minds #MAGA @POTUS"
"41147623","Chicago, Lansing, Illinois","848924655725539329","2017-04-03 15:46:24","Donald Trump is a fake, so-called president!"
"22000760","Eastpointe,MI","848924439303659520","2017-04-03 15:45:33","@realDonaldTrump @FoxNews @FBI Sure there was..."
"26743165","Hastings, Michigan","848924277143461888","2017-04-03 15:44:54","@realDonaldTrump Got this out of your pie hole."
"834156584607612928","Michigan, USA","848924023530586113","2017-04-03 15:43:54","@RVAwonk @YahooNews Trump has made deal with Russian devil.  Keep following the money..#FiretheFool #TrumpRussiaCollusion"
"1386053473","michigan","848923742319382528","2017-04-03 15:42:47","@tchriste52 @WhiteHouse @POTUS  if the dems had proof it would be 24/7 news. Only vague suggestions."
"22152377","Michigan","848923556645875713","2017-04-03 15:42:02","@LouiseMensch watch how trump uses this Russian explosion, to increase relations fighting isis?"
"2473181791","Michigan, USA","848923411036475393","2017-04-03 15:41:28","@FoxNews As a person for President Trump, I say keep tweeting!!! The news no longer reports facts but pushes their agenda &amp; ratings."
"1386053473","michigan","848922513669320704","2017-04-03 15:37:54","@newworldborder @SweepTheLeg84 @WhiteHouse @POTUS more so in some than others."
"772505262","Michigan, USA","848922373667659778","2017-04-03 15:37:20","@LadyPatriot777 @Donnam8470Donna @RandPaul @realDonaldTrump AGREE"
"1707468307","44.269 degrees north. Michigan","848922344743731200","2017-04-03 15:37:13","Until these pundit shows are honest about Trump and call him exactly what he is, Mentally ill, he will continue to harm the country. #msnbc"
"2233874224","Michigan, USA","848921570051543041","2017-04-03 15:34:09","@tinastullracing @realDonaldTrump that not fake news that REAL NEWS FROM A REAL PRESIDENT"
"824662537312542720","Michigan, USA","848921452199981056","2017-04-03 15:33:41","@WhiteHouse @peplamb @POTUS @FLOTUS I perfer one color over the rainbow Whitehouse ..."
"2423462796","Lennon,Michigan","848921408361181189","2017-04-03 15:33:30","@GigaWalrus btw where did Drumpf come from instead of calling him President Trump?"
"331102331","Michigan","848920723708096512","2017-04-03 15:30:47","@realDonaldTrump please veto S.J.RES.18 its so important to protect our wildlife. You need to care now. This is just a terrible bill."
"771482511000076288","Rochester, Michigan","848920678350893056","2017-04-03 15:30:36","@KellyannePolls @POTUS @detroitnews Thanks, Obama"
"723171410","Michigan","848920560763637768","2017-04-03 15:30:08","@realDonaldTrump What are you like 12? Grow up, get off the golf course and do your damn job!!!"
"824662537312542720","Michigan, USA","848920297193574400","2017-04-03 15:29:05","@realDonaldTrump @FoxNews @FBI God appoints all authority period!"
"2423462796","Lennon,Michigan","848920263483940865","2017-04-03 15:28:57","@GigaWalrus Trump guessed obama, they found bugs but couldnt trace them anywhere last id heard"
"2423462796","Lennon,Michigan","848919968615890949","2017-04-03 15:27:47","@GigaWalrus i thought this took place after Trump was in office"
"4561585530","Michigan","848919949372534785","2017-04-03 15:27:42","@Cernovich POTUS  is wise, knew this would naturally percolate toward the truth."
"51948185","Michigan, USA","848919661039243264","2017-04-03 15:26:34","@realDonaldTrump Why are you still talking about Hillary Clinton?  YOU WON, BRO."
"2712489396","Kalamazoo Michigan, USA","848919574284312576","2017-04-03 15:26:13","@DroneyMarilyn @AynRandPaulRyan @realDonaldTrump @foxandfriends As I thought You have nothing intelligent or informative to say."
