"userid","userlocation","statusid","statustime","tweet"
"812216028579201024","New York, ny","848667516960481280","2017-04-02 22:44:38","@AriMelber #thepoint I want 2hear what these trump supporters think about the disgusting comments on social media posts from his supporters"
"56151874","NYC","848667475151663104","2017-04-02 22:44:28","By the way: Is POTUS 44 still in French Polynesia ""sans Michelle et les filles?"""
"2947869461","NEW YORK ","848667418880770048","2017-04-02 22:44:14","#MSNBC I BET YOU THESE FEMALE TRUMP SUPPIRTER WOULD BLAME A WOMAN FOR A RAPE. THEIR BRAINS ARE WIRED IN WEIRD WAYS. THEY BELIEVE DEREGULATIO"
"796266843308576768","New York, NY","848667374068809728","2017-04-02 22:44:04","@EthanRBradley @LDWade815 @colleenv123 @CNN For now, trump still answers to big money, &amp; is trying to bribe the US military &amp; putin."
"16252989","San Francisco, Paris, New York","848667282024808448","2017-04-02 22:43:42","@robinschaer Hornswoggled Trump Voters is the new black."
"2273927596","Long Island, New York","848667092882784256","2017-04-02 22:42:57","@lightheart1 @Impeach_D_Trump @RozaneAtHome Some prefer the comforts imbedded in lies."
"30069948","NYC| Los Angeles | Miami","848666959080239105","2017-04-02 22:42:25","@AriMelber These Trump supporters are all spewing talking points that are lies.  Why are u not pushing back &amp; correcting them?? #maddening"
"115056544","nyc","848666928440893440","2017-04-02 22:42:17","MSNBC trump has done nothing but tweet .His supporters are living in a dream world .."
"2947869461","NEW YORK ","848666838749687808","2017-04-02 22:41:56","#MSNBC MELBER AVOIDS TALKING ABOUT THE SWAMP. DO THEY BELIEVE TRUMP WANTS TO HELP BLACK COLLEGES? ARE THEY THIS DUMB?"
"2273927596","Long Island, New York","848666677503983616","2017-04-02 22:41:18","@Impeach_D_Trump Ha, probably not fake news."
"797101164017975296","New York, NY","848666596147122177","2017-04-02 22:40:58","@RealDonaldTrump will sign anything you put in front of him #Unpresidented"
"2947869461","NEW YORK ","848666485459476481","2017-04-02 22:40:32","#MSNBC A BLACK TRUMP SUPPORTER. AN ABERRATION."
"115056544","nyc","848666472348078080","2017-04-02 22:40:29","MSNBC where did you get those trump idiots from ?"
"17258901","New York","848666440244883456","2017-04-02 22:40:21","@MSNBC This new Trump generation panel is delusional! It is amazing to me that they can truly think Trump is good for them or America! Wow!"
"68605560","New York, USA","848666428102369280","2017-04-02 22:40:18","@LesterFinuf @PaloAltoAntifa @Dowhowz @KOTZE5 @y2jerikool @SenSanders @realDonaldTrump TRump. RALLY. CHICAGO THURS"
"476781951","New York, NY","848666374453043200","2017-04-02 22:40:05","There are 60k people working in the coal industry in US. 3 MILLION involved in aspects of Renewable Energy. Trump wants us bk on coal? Huh?"
"68605560","New York, USA","848666260732817408","2017-04-02 22:39:38","@LesterFinuf @PaloAltoAntifa @Dowhowz @KOTZE5 @y2jerikool @SenSanders @realDonaldTrump Fuck off.  You lost"
"743384893401370624","New York, USA","848666139756384256","2017-04-02 22:39:09","Did Trump Aide Violate Federal Law With Tweet?"
"22504990","New York, NY","848666108185989120","2017-04-02 22:39:02","The @latimes gets Trump, the @ft has no clue."
"24285353","NYC","848665720242229253","2017-04-02 22:37:29","@realDonaldTrump Conman @realDonaldTrump KEEP DREAMING! FAKE NEWS!"
"68605560","New York, USA","848665698876444672","2017-04-02 22:37:24","@horowitz39 @LindaSuhler Obama and ben Rhodes ordered surveillance on Trump"
"2947869461","NEW YORK ","848665663979835397","2017-04-02 22:37:16","#MSNBC A BLACK TRUMP VOTER. AN ANERRATION"
"27228647","Fairport,New York","848665535923585024","2017-04-02 22:36:45","@realDonaldTrump what are you doing? do I need to tell you how to find a leak ??"
"2947869461","NEW YORK ","848665469586464773","2017-04-02 22:36:30","#MSNBC OMG. HOW DUMB ARE TRUMP VOTERS? MUCH DUMBER THAN I THOUGHT"
"260315309","new york","848665437953019905","2017-04-02 22:36:22","@MichaelBenghazi The Trump panel yes they are clueless"
"751338499","New York, USA","848665410564231168","2017-04-02 22:36:15","@realDonaldTrump Country before party, asshole"
"35373421","Los Angeles/New York/Miami ","848665325478400000","2017-04-02 22:35:55","Being @POTUS is not a conventional 9 to 5 job w/ free weekends to golf. Apparently this concept is new to some."
"2453237408","New York, USA","848665311742132225","2017-04-02 22:35:52","@JohnKasich No to Gorsuch until investigation are completed. Stop the confirmation because of the Trump collusion."
"2954177062","New York, NY/Actor/Writer","848665220373499905","2017-04-02 22:35:30","@realDonaldTrump Preemptive strike on N Korea will start war/cost 100,000 S Korea lives.Sanctions on China/N Korea cyber strike best option."
"81990798","Seattle-Palm Springs-New York","848665212932694016","2017-04-02 22:35:28","@mitchellvii Zero major Trump policy has passed so far. #MuslimBan fail. #TrumpCareFail. #TrumpWall collapsing. 36% approval. @CrafterCandle"
"416775014","New York, USA","848665145995915264","2017-04-02 22:35:12","@FoxNews @RandPaul @josephweber19 @FoxNews  has to continue to keep Trump believers ignorant"
"712927915","Brooklyn New York 718-942-7391","848665062856421377","2017-04-02 22:34:53","Uniqlo President Threatens To Leave U.S. If Trump Tax Goes Through"
"3836592856","New York, USA","848665048952315904","2017-04-02 22:34:49","@realDonaldTrump No trumpy the real story is to find the traitors and your at the top of that list"
"21634933","NYC","848664972905373696","2017-04-02 22:34:31","these ""young trump supporters"" on @MSNBC right now make me so sad. sly of the producers to have a black guy &amp; two women. 1 white dude. #Lost"
"52837833","NYC","848664943415226369","2017-04-02 22:34:24","@Lordozz @esheikh_ @jordanla23 @realDonaldTrump Lies, unproven conjecture. U got exactly nothing, just like obamas criminal record."
"165212440","NEW YORK CITY","848664756609265665","2017-04-02 22:33:40","@yashar The trump swamp is just full of ugly crazy stupid creatures! And Trump puppet is on a branch singing Russian connection!"
"3040228738","Orange County NEW YORK","848664515235500032","2017-04-02 22:32:42","@cnnbrk All of @realDonaldTrump s children, in-laws &amp; grandchildren should be drafted FIRST to fight &amp; die in N Korea!"
"300681781","New York","848664470612312064","2017-04-02 22:32:31",".@realDonaldTrump You think Reigns is going to be the Undertaker tonight? #Wrestlemania"
"749814621641605120","New York, USA","848664280799076352","2017-04-02 22:31:46","@miccal99 @Chenzo4u @FrankConniff ""They"" got closer to stopping Trump then you did, putz... show a little respect for your betters..."
"18591704","New York / Boston","848664280622878721","2017-04-02 22:31:46","In case anyone is wondering how I became so liberal my 79 year old grandma is currently making fun of Donald Trump from her hospital bed"
"22869693","NEW YORK CITY","848664266152574976","2017-04-02 22:31:43","Join me for the FOX report at 7est tonight - @KristinFisher has the top story from the White House - big week in DC and tornados down south"
"827600019498868737","New York, NY","848664257847848963","2017-04-02 22:31:41","@ShawnGarrett @realDonaldTrump Chatter box 101 right here. Lol"
"19257920","New York City","848664088091783169","2017-04-02 22:31:00","@realDonaldTrump Nope.  The trail is gonna lead right to you, pal.  Lock him up!  Lock him up!"
"827600019498868737","New York, NY","848663955702677511","2017-04-02 22:30:29","@realDonaldTrump Be wise in the midst of wolves Mr. President, we love you.. always stay alert.. God bless"
"712927915","Brooklyn New York 718-942-7391","848663899184525312","2017-04-02 22:30:15","On Golf Course, Trump Talks Health Care With Dr. Rand Paul"
"73337801","NYC","848663894390341633","2017-04-02 22:30:14","@realDonaldTrump is R party Rusian Party?"
"396347709","Miami,New York,Ohio","848663874387791872","2017-04-02 22:30:09","@RandPaul  @realDonaldTrump is spending tax payers money to golf for the past month every week? #randpaul is not a real conservative"
"712927915","Brooklyn New York 718-942-7391","848663756817223680","2017-04-02 22:29:41","Trump says US is ready to act alone on North Korea"
"4692041449","New York, NY","848663693760102405","2017-04-02 22:29:26","@NYMag Trump TV lives, and its live 24/7..."
"3296341838","New York","848663659899478017","2017-04-02 22:29:18","@TeddyBallgame04 He needs a victory. They must get tax reform through . @SpeakerRyan @realDonaldTrump"
"212094706","New York","848663605881032705","2017-04-02 22:29:05","@realDonaldTrump Nice try. The real stories are your crimes, not the people trying to save our democracy. Counting down to your impeachment."
"4659067876","New York, NY","848663452000321537","2017-04-02 22:28:29","@thenewsghetto @brianstelter @realDonaldTrump me neither. Your account is fake. Paid propagandist"
"930737041","New York/Beijing/LA","848663399131164676","2017-04-02 22:28:16","@max_rontgen There has never been a president in history who designed his regime so completely on conflict of interest as Donald Trump."
"1287543450","New York, USA","848663064971022336","2017-04-02 22:26:56","@williamlegate @realDonaldTrump Trump: The MISLeader of the Free World."
"287834746","nyc ","848663011766218752","2017-04-02 22:26:44","@Donald_Wood Lol i was laughing so hard when mojo won cause for some reason i feel like you called it this week"
"22561684","NYC","848662749991362561","2017-04-02 22:25:41","@jaketapper @POTUS Good"
"41958993","NYC Based ","848662671578804224","2017-04-02 22:25:22","@stophrtngusa @BrietbartNews @realDonaldTrump I think they may even be turning against him, no?"
"326470761","NYC & Austin, TX","848662642675900417","2017-04-02 22:25:16","So, do @realDonaldTrump and his voters realize they are Gaston and the mob?  #BeautyAndTheBeast"
"19257920","New York City","848662586761650177","2017-04-02 22:25:02","@realDonaldTrump The only fake news comes straight from your pie hole.  Putin had to tip the scales to get you in.  The Art of the Steal!"
"81990798","Seattle-Palm Springs-New York","848662374680678400","2017-04-02 22:24:12","@mitchellvii US economy has 75 straight months of growth. First 6 months of every presidency is attributed to previous POTUS. @CrafterCandle"
"17450828","New York City, USA","848662106346070020","2017-04-02 22:23:08","Following on my last tweet, if Pence eats babies, Trump eats Ivanka. Whoa! Rim shot!"
"161507331","NYC | YVR | SJJ","848662050435944448","2017-04-02 22:22:54","Post-Trump US will need a categorical re-assessment, re-constitution of the society. Truly something akin to ""truth &amp; reconciliation."""
"17450828","New York City, USA","848661921301766144","2017-04-02 22:22:24","BTW, watching Pence talk before Trump wandered out, I had the thought that Pence eats babies for lunch.  UGH."
"30689378","New York City, NY","848661911298297856","2017-04-02 22:22:21","@realDonaldTrump You are going to die alone."
"954449286","NYC","848661730620211200","2017-04-02 22:21:38","@DanScavino @realDonaldTrump @justinamash Dan your joking right! Jobs, yeah right! You play a good smoke and mirrors game!"
"794372753562501120","New York, NY","848661612693159936","2017-04-02 22:21:10","Once again, FUCK DONALD TRUMP!!!"
"161507331","NYC | YVR | SJJ","848661527980904448","2017-04-02 22:20:50","Some really important norms have been fundamentally violated by Trump et al, future politicians will attempt to exploit, widen those gaps."
"19664800","East of NYC","848661463657054208","2017-04-02 22:20:34","@realDonaldTrump For gouging on Drug prices, Gov has the leverage since they are issuing the patents and trademarks corps are abusing."
"120594531","new york","848661312863428608","2017-04-02 22:19:59","@realDonaldTrump REALLY. You have to stop tweeting. You sound stupid"
"4550485348","New York, NY","848661300196540421","2017-04-02 22:19:55","@BoboMaloonigans @MyPrezIsThicc @MattNegrin Trump pisses all over the toilet seat, the floor and the walls of the stall"
"15634994","Los Angeles. New York.","848660991550251008","2017-04-02 22:18:42",".@DevinNunes Trump waterboy, Devin Nunes"
"787782104155361280","New York, NY","848660720506073088","2017-04-02 22:17:37","@rrich2312 @williamlegate Tell me Ryan , what your elected clown have accomplished ? Maybe sleep with his daughter in the white house ?"
"257014270","New York, NY ","848660666105946113","2017-04-02 22:17:24","@NYDailyNews @JebBush @POTUS Ha! Hypocrisy runs so deep"
"228554424","NYC","848660574493921281","2017-04-02 22:17:02","Birds fly, the sky is blue, Donald Trump is an idiot and Yankees fans think the season is over after they lost one game."
"972585416","NYC","848660538167099392","2017-04-02 22:16:54","@realDonaldTrump Head of Banana Republic. U shd be locked up along with Flynn and the attorney general."
"16092763","New York City & Elsewhere","848660232792363008","2017-04-02 22:15:41",".@latimes says re @realDonaldTrump  It is impossible to know where his presidency will lead or how much damage he will do to our nation."
"787416582754631681","New York, NY","848659982660849664","2017-04-02 22:14:41","@MAGAPodcast @realDonaldTrump Ya shoulda had me on cause I could go off on all these bitches. NYC style."
"839652993549090817","New York, USA. ","848659929233858560","2017-04-02 22:14:29","@HmmEmma do you see the things Donald Trump is doing hunty? America is  going backwords instead of going forwards sweetie."
"4550485348","New York, NY","848659838498463746","2017-04-02 22:14:07","@MyPrezIsThicc @MattNegrin trump is the kind of guy who always eats the last slice of pizza"
"740627899133374464","Southeast New York","848659760807374852","2017-04-02 22:13:48","@akari_anschluss Donald trump dog filters"
"787040524192604160","NYC","848659449669713920","2017-04-02 22:12:34","@MaxineWaters @Smith83K @realDonaldTrump BOOM!"
"15751676","New York; mjnegrin@gmail.com","848659174749765632","2017-04-02 22:11:29","I bet Trump is the kind of guy who rides the clutch in 4th gear"
"800554406219431936","New York, NY","848659122991931392","2017-04-02 22:11:16","@chicagotribune hahahha how cute. Trump thinks he has an option with China."
"736252057","NYC","848659098518376450","2017-04-02 22:11:11","@MollyOShah I was just reading an article on Judge smackdown of Trump, and I recognized your name from the Guv Matt Bevin account! Kudos!"
"69580910","New York, USA","848659092352708608","2017-04-02 22:11:09","@peterdaou Trump will surly go, the hopes are Pence as well.  Unfortunately we will be stuck with Ryan, the reluctant speaker."
"797101164017975296","New York, NY","848659050044809220","2017-04-02 22:10:59","@POTUS does not respect names written on food left in the office fridge #NEWS"
"617217401","NYC","848658999088209920","2017-04-02 22:10:47","@realDonaldTrump Golden Showers in Russia Perhaps! #NotMyPresident"
"229010922","NYC","848658661178322949","2017-04-02 22:09:26","@Michael05663184 @crooksandliars Plus with the way Trump ran his campaign, he is getting away with soooo much."
"840075810845335554","New York, USA","848658582568566785","2017-04-02 22:09:08",".@VP Mike Pence for their terrible behavior The constant interruptions last night in Dallas - more spirit and passion than ever before."
"2273927596","Long Island, New York","848658513958195200","2017-04-02 22:08:51","@realDonaldTrump It would help if you used the words Enhancing and Enriching ... what/who are you afraid of. Be the needed leader, please."
"287409593","Upstate New York","848658401345150976","2017-04-02 22:08:24","@cnnbrk Americans owe Nunes a huge debt for exposing Obama illegal wiretapping and surveillance of Trump team."
"787040524192604160","NYC","848658380617125888","2017-04-02 22:08:19","@amjoyshow @wallmethzarare BEST THING NYC CAN DO IS EVICT TRUMP OUT OF NYC !!"
"33237969","Cleveland, OH & NYC","848657844018839554","2017-04-02 22:06:11","As bad as Donald Trump is, George Washington is the only President that has been inside the panties of every stripper.."
"287409593","Upstate New York","848657615437479936","2017-04-02 22:05:17","@cnnbrk CNN attempts to deny Trump credit for Ford investment.  More CNN Fake News."
"169612620","New York City","848657550493052929","2017-04-02 22:05:01","Russia, Trump tweets, China, &amp; Gorsuch nom. @jdickerson &amp; @errolbarnett next w/ politics. #CBSWeekendNews"
"881158999","New York, USA","848657426710761472","2017-04-02 22:04:32","@FoxNews Gay snowflakes.   They just have no life.  Use this energy to get a job.  Trump is creating them left and right.  Apply for one"
"60242764","NYC","848657327817465856","2017-04-02 22:04:08","@Slate Nunes &amp; Trump will win, u thieving lying rats will lose."
"4550485348","New York, NY","848657219650547714","2017-04-02 22:03:43","@MattNegrin Trump is the kind of jerk that drinks his roommates beers without asking or replacing"
"15976705","New York","848657168710684672","2017-04-02 22:03:30","2/2
13. 47
14. 61
15. 62
16. 60
17. 64
18. 66
19. 67
20. 75

Trump is fundamentally changing the values and fabric of our country day by day"
"3432465178","New York, NY","848657090361032708","2017-04-02 22:03:12","@SpyVsSpi @SeeDaneRun @GOPPollAnalyst @realDonaldTrump George Takei would love those ears. Give him something to hold on to"
"608512987","New York","848657070001975298","2017-04-02 22:03:07","In a matter of weeks, President Trump has taken dozens of real-life steps that, if they are not reversed, will rip families apart,"
"15751676","New York; mjnegrin@gmail.com","848657051312156674","2017-04-02 22:03:02","I bet Trump is the kind of guy who cheats at a no-stakes charity poker game"
"120151540","Delta Quadrant, NYC & NJ  ","848656784529162244","2017-04-02 22:01:59","@haldonahue @mikeallen @realDonaldTrump @FT I hate thinking like this, but I do."
"2939196177","New York, USA","848656412918128640","2017-04-02 22:00:30","@FoxNews Trump corrupt once contacted with Russians and vile person"
"4550485348","New York, NY","848656412712501248","2017-04-02 22:00:30","Trump is the kind of jerk that brings way more than 10 items to the express checkout"
"256543090","New York, USA","848656406169481217","2017-04-02 22:00:29","@sberghuis43 @politico @SenJohnMcCain Leakers, DEMs that surveilled #Trump = Obama &amp; team"
"835834738719993861","New York, NY","848656346945921028","2017-04-02 22:00:15","@ABC fraud pays Trump so well:
$150 million
is his what he keeps

#DonTheCon #MAGA #GOPComplicity Our Dishonest President"
"156047433","New York, NY","848656301076905986","2017-04-02 22:00:04","@realDonaldTrump Great day to pollute the water."
"156047433","New York, NY","848655677161693186","2017-04-02 21:57:35","@realDonaldTrump Deal? You promised healthcare that was better and cheaper..better get to work..healthcare is complicated."
"234940718","New York, NY","848655646723645440","2017-04-02 21:57:28","I will not sympathize with a regretful Trump voters."
"4550485348","New York, NY","848655617443205123","2017-04-02 21:57:21","@MattNegrin Trump brings way more than 10 items to the express checkout"
"345062016","New York City","848655377554178048","2017-04-02 21:56:23","@jackshafer Well he was a drunk. Trump is crazy. Ya pays her $ &amp; ya takes yer choice"
"2917819983","New York ","848655266824376320","2017-04-02 21:55:57","@StephensonNews you are a twit of the Fakestream media with an oh so stupid report of @realDonaldTrump &amp; his golf meetings. U are irrelevant"
"782742236966621184","New York, NY","848655230250225664","2017-04-02 21:55:48","@acehanna54 @Ireland0828 @politicalglutto @realDonaldTrump Mental illness comes in many forms"
"3375307768","New York, USA","848655180367310850","2017-04-02 21:55:36","@Freebird1315 @Susie98034071 @thehill Except McCain tried supporting Trump at the outset. Kasich has never supported him."
"3414559738","New York, USA","848654989899780096","2017-04-02 21:54:51","Every day Trump has the nuclear football &amp; biscuit
&amp; the human race is not exterminated from the face of the earth
is an unearned bonus day"
"47457284","Rochester, New York","848654796840198148","2017-04-02 21:54:05","Crooked @realDonaldTrump is taking ANOTHER golf vacation (his 13th since inauguration) instead of working. #ImpeachTrump"
"15751676","New York; mjnegrin@gmail.com","848654784408276992","2017-04-02 21:54:02","I bet Trump is the kind of guy who watches a magic act and then tells everyone ""I know how they did that"""
"829041802787352577","New York, NY","848654762438524928","2017-04-02 21:53:57","@GetWisdomDude @PrincessBravato Biggest ass in the White House since Mae West was there."
"15694707","New York City","848654308941987842","2017-04-02 21:52:09","@realDonaldTrump @nicodenoir @JCLayfield Jeebus.  Was on TV with JBL... always a gent.  And better than this."
"622767031","New York, USA","848654209608298496","2017-04-02 21:51:45","@AndreaChalupa Tokhtakhounov, who allegedly fixed olympics, was charged with laundering $100 M in ring based where? Trump Tower."
"803600557285969920","New York, NY","848654117568475137","2017-04-02 21:51:23","@thehill These douche of a president and US Misrepresentative just put more of my tax money into Trump properties. What public servants."
"524307666","Upstate New York","848654115903295489","2017-04-02 21:51:23","@Alyssa_Milano We just had a national vote and our voices were heard stop fighting and start loving and support the @POTUS @realDonaldTrump"
"822251622432653312","New York, USA","848654103265902593","2017-04-02 21:51:20","@potus #PutGODFirst For you are not a God who delights in wickedness; evil may not dwell with you @vp"
"822251622432653312","New York, USA","848654002967457792","2017-04-02 21:50:56","@potus #PutGODFirst For God will bring every deed into judgment, with every secret thing, whether good or evil @VP"
"822251622432653312","New York, USA","848653913540747266","2017-04-02 21:50:34","@potus @VP #PutGODFirst the BIBLE mentions BARAK  not Trump"
"2395435879","New York City","848653785794740224","2017-04-02 21:50:04","@realDonaldTrump IF THE DEMS DID THIS, CAN YOU IMAGINE WHAT CONGRESS WOULD HAVE DONE???????????"
"822251622432653312","New York, USA","848653724499181572","2017-04-02 21:49:49","@potus @VP #PutGODFirt stop looking to the president like he is the savior that will save this country beware worshiping false idols"
"2395435879","New York City","848653571130363908","2017-04-02 21:49:13","@realDonaldTrump WHAT A LIAR TRUMP IS"
"726763352","New York, NY","848653525823434761","2017-04-02 21:49:02","#RasmeaOdeh predicts Trump losing many more battles bc of resilient &amp; courageous organizing and #resistance #jvp2017"
"262865808","NYC LA IRE Japan","848653455724040193","2017-04-02 21:48:45","@realDonaldTrump They are in the @WhiteHouse your own staff despises you."
"4659067876","New York, NY","848653401546252289","2017-04-02 21:48:32","@AveryDaymond @brianstelter @realDonaldTrump fake account!!!  Sock puppet!!!!"
"15751676","New York; mjnegrin@gmail.com","848653334433193984","2017-04-02 21:48:16","I bet Trump is the kind of guy who stands on the moving walkway at the airport"
"4659067876","New York, NY","848653256368812033","2017-04-02 21:47:58","@thenewsghetto @brianstelter @realDonaldTrump fake account!!   Sock puppet!!!  Paid supporter!!!"
"912824995","NYC","848653196386086913","2017-04-02 21:47:43","@BedBathBeyond boycott trump products!!!  #GrabYourWallet #TheResistance"
"2911426719","New York, USA","848653182108676097","2017-04-02 21:47:40","@RogueNASA And Trump is winning. We are loosing! Sad!!!"
"587401891","New York, USA","848653031357001729","2017-04-02 21:47:04","@BradThor People elected Trump, the man. Why would they want him to change?  Only his critics demand that."
"4659067876","New York, NY","848652946388725763","2017-04-02 21:46:44","@brianstelter @realDonaldTrump why would you subject yourself to that?  #MakeAmericaCringeAgain"
"4068969256","New York, USA","848652836774846465","2017-04-02 21:46:18","@frazier_annik @CNN Most republican minorities are 90% educated - all voted Trump and educated Democrat minorities voted Trump"
"824071754863837185","New York City","848652791732109312","2017-04-02 21:46:07","@realDonaldTrump Well you could start with yourself"
"236203124","NYC","848652726246486020","2017-04-02 21:45:51","@realDonaldTrump STOP LYING TO US"
"22979427","Western New York","848652692771700737","2017-04-02 21:45:43","@SarahPalinUSA Trump just changed his mind. Try to stay current."
"748153491370184704","New York, USA","848652405688455169","2017-04-02 21:44:35","Comments have been made on how quiet Melania Trump has been. Not sure the thick Russian accent plays well considering the Trump Putin ties."
"38223590","Camp Barron, NYC","848652280769413125","2017-04-02 21:44:05","@KarleeKanz Hopkins"
"796433340328873984","New York, USA","848652179351232513","2017-04-02 21:43:41","@FoxNews GO TRUMP, MAYBE U CAN GET TIGER WOODS TO GET OVER HIS DEPRESSION AND PLAY AGAIN.?"
"772264055255945216","New York, USA","848652116868579328","2017-04-02 21:43:26","@fake_news_u_r @mitchellvii What legislation has @potus passed which directly strengthens the US Economy?"
"16897701","New York metro","848652055183011840","2017-04-02 21:43:11","@realDonaldTrump Find the leakers? The only ones I know are those you watched pissing on you in a slimy hotel room."
"2616496033","New York","848651831534387200","2017-04-02 21:42:18","@CNN Trump responsible...."
"233161775","New York City","848651549920423936","2017-04-02 21:41:11","Why do #trump supporters think that his paying the least taxes is patriotic..does that not show how little he loves his country? Just sayin."
"15751676","New York; mjnegrin@gmail.com","848651518878380032","2017-04-02 21:41:03","I bet Trump is the kind of guy who squeezes a 6-letter crossword answer into a 5-box row"
"196348308","New York City","848651518156959744","2017-04-02 21:41:03","@realDonaldTrump make @TGowdySC head of FBI."
"410828784","New Jersey/NYC Area","848651254503014401","2017-04-02 21:40:00","@thewallmovie Is this about what #DonaldTrump is building in Mexico?"
"709127603748278273","New York, USA","848651247423016960","2017-04-02 21:39:59","@realDonaldTrump nobody is taking the bait Donny"
"16482279","NYC","848651240867332096","2017-04-02 21:39:57","Trump is golfing today for the 14th time in 10 weeks. 

That means on any given day, there is a 20% chance @realDonaldTrump is golfing."
